solver_item_id,solver_difficulty,solver_difficulty_centered,solver_easiness_z,solver_loading_factor_1,solver_dominant_factor,solver_item_id_meta,solver_selected_order,solver_difficulty_meta,solver_platform,solver_question_content,solver_starter_code,solver_prompt,solver_difficulty_laplace_se,solver_difficulty_centered_laplace_se,solver_difficulty_centered_laplace_lo,solver_difficulty_centered_laplace_hi,solver_scores,question_id,judge_item_ids,judge_pair_ids,judge_splits,judge_orderings,judge_gold_labels,judge_n_pair_items,judge_difficulty_meta,judge_difficulty,judge_difficulty_centered,judge_difficulty_pair_sd,judge_difficulty_laplace_se,judge_difficulty_centered_laplace_se,judge_dominant_factors,judge_scores
abc399_d,-3.7746963500976562,-3.8631772994995117,3.7746963500976562,-9.427459716796875,factor_1,abc399_d,634,medium,atcoder,,,,4.428714752197266,4.4280266761779785,-12.542109489440918,4.8157548904418945,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",abc399_d,"['gemini_2.5_pro:abc399_d:176:bwd', 'gemini_2.5_flash:abc399_d:286:bwd', 'gemini_2.5_flash_lite:abc399_d:377:bwd']","['gemini_2.5_pro:abc399_d:176', 'gemini_2.5_flash:abc399_d:286', 'gemini_2.5_flash_lite:abc399_d:377']","['gemini_2.5_flash', 'gemini_2.5_flash_lite', 'gemini_2.5_pro']",['bwd'],"{'gemini_2.5_pro:abc399_d:176:bwd': 'B', 'gemini_2.5_flash:abc399_d:286:bwd': 'B', 'gemini_2.5_flash_lite:abc399_d:377:bwd': 'B'}",3,hard,-0.97856205701828,0.6571897665659586,1.4322093325263467,0.6252396081890697,0.6267859860991246,"{'gemini_2.5_pro:abc399_d:176:bwd': 'factor_1', 'gemini_2.5_flash:abc399_d:286:bwd': 'factor_1', 'gemini_2.5_flash_lite:abc399_d:377:bwd': 'factor_1'}","{'claude_haiku_4_5': 1.0, 'mistral_14b': 0.6666666666666666, 'mistral_3b': 0.3333333333333333, 'mistral_8b': 0.0, 'qwen3_5_0_8b': 0.3333333333333333, 'qwen3_5_27b': 1.0, 'qwen3_5_2b': 0.6666666666666666, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 1.0}"
abc394_e,-3.8847219944000244,-3.97320294380188,3.8847219944000244,-9.769364356994629,factor_1,abc394_e,615,hard,atcoder,,,,4.718325614929199,4.716849327087402,-13.21822738647461,5.271821975708008,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",abc394_e,"['gemini_2.5_flash_lite:abc394_e:367:bwd', 'claude_4_opus:abc394_e:180:fwd', 'gemini_2.5_flash:abc394_e:278:bwd', 'qwen3_235b:abc394_e:200:bwd']","['gemini_2.5_flash_lite:abc394_e:367', 'claude_4_opus:abc394_e:180', 'gemini_2.5_flash:abc394_e:278', 'qwen3_235b:abc394_e:200']","['claude_4_opus', 'gemini_2.5_flash', 'gemini_2.5_flash_lite', 'qwen3_235b']","['bwd', 'fwd']","{'gemini_2.5_flash_lite:abc394_e:367:bwd': 'B', 'claude_4_opus:abc394_e:180:fwd': 'A', 'gemini_2.5_flash:abc394_e:278:bwd': 'B', 'qwen3_235b:abc394_e:200:bwd': 'B'}",4,medium,-3.692915514111519,-2.0571637749671936,2.862853876610315,2.1295093905721467,2.1289030747872033,"{'gemini_2.5_flash_lite:abc394_e:367:bwd': 'factor_1', 'claude_4_opus:abc394_e:180:fwd': 'factor_1', 'gemini_2.5_flash:abc394_e:278:bwd': 'factor_1', 'qwen3_235b:abc394_e:200:bwd': 'factor_1'}","{'claude_haiku_4_5': 1.0, 'mistral_14b': 0.5, 'mistral_3b': 0.25, 'mistral_8b': 0.75, 'qwen3_5_0_8b': 0.25, 'qwen3_5_27b': 1.0, 'qwen3_5_2b': 0.75, 'qwen3_5_4b': 0.75, 'qwen3_5_9b': 0.75}"
abc319_e,-3.9415547847747803,-4.030035972595215,3.9415547847747803,-4.556967735290527,factor_1,abc319_e,349,hard,atcoder,,,,1.3492587804794312,1.3664003610610962,-6.7081804275512695,-1.351891279220581,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 1.0}",abc319_e,"['gemini_2.5_pro:abc319_e:85:bwd', 'claude_4_sonnet:abc319_e:151:bwd', 'qwen3_235b:abc319_e:118:fwd']","['gemini_2.5_pro:abc319_e:85', 'claude_4_sonnet:abc319_e:151', 'qwen3_235b:abc319_e:118']","['claude_4_sonnet', 'gemini_2.5_pro', 'qwen3_235b']","['bwd', 'fwd']","{'gemini_2.5_pro:abc319_e:85:bwd': 'B', 'claude_4_sonnet:abc319_e:151:bwd': 'B', 'qwen3_235b:abc319_e:118:fwd': 'A'}",3,hard,-0.392387052377065,1.2433648109436035,1.188014761868099,0.46493422542931057,0.46718960053106984,"{'gemini_2.5_pro:abc319_e:85:bwd': 'factor_1', 'claude_4_sonnet:abc319_e:151:bwd': 'factor_1', 'qwen3_235b:abc319_e:118:fwd': 'factor_1'}","{'claude_haiku_4_5': 0.3333333333333333, 'mistral_14b': 0.3333333333333333, 'mistral_3b': 0.3333333333333333, 'mistral_8b': 0.3333333333333333, 'qwen3_5_0_8b': 0.6666666666666666, 'qwen3_5_27b': 1.0, 'qwen3_5_2b': 0.3333333333333333, 'qwen3_5_4b': 0.3333333333333333, 'qwen3_5_9b': 1.0}"
abc302_f,-3.9651906490325928,-4.053671836853027,3.9651906490325928,-10.153853416442871,factor_1,abc302_f,300,hard,atcoder,,,,5.053521156311035,5.051183700561523,-13.953991889953613,5.846648216247559,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",abc302_f,"['gemini_2.5_flash:abc302_f:133:fwd', 'gemini_2.5_flash_lite:abc302_f:177:fwd']","['gemini_2.5_flash:abc302_f:133', 'gemini_2.5_flash_lite:abc302_f:177']","['gemini_2.5_flash', 'gemini_2.5_flash_lite']",['fwd'],"{'gemini_2.5_flash:abc302_f:133:fwd': 'A', 'gemini_2.5_flash_lite:abc302_f:177:fwd': 'A'}",2,hard,4.296744167804718,5.932496190071106,4.4529607104465905,1.736503669874691,1.7366746074253514,"{'gemini_2.5_flash:abc302_f:133:fwd': 'factor_1', 'gemini_2.5_flash_lite:abc302_f:177:fwd': 'factor_1'}","{'claude_haiku_4_5': 0.5, 'mistral_14b': 0.0, 'mistral_3b': 0.5, 'mistral_8b': 0.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_27b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0}"
abc370_a,-3.969759464263916,-4.0582404136657715,3.969759464263916,1.7773768901824951,factor_1,abc370_a,511,easy,atcoder,,,,6.067862510681152,6.063164234161377,-15.94204330444336,7.825562000274658,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 1.0, 'mistral_8b': 1.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 1.0}",abc370_a,['gemini_2.5_pro:abc370_a:236:bwd'],['gemini_2.5_pro:abc370_a:236'],['gemini_2.5_pro'],['bwd'],{'gemini_2.5_pro:abc370_a:236:bwd': 'B'},1,hard,10.334395408630371,11.970147132873535,0.0,1.5115793943405151,1.5131499767303467,{'gemini_2.5_pro:abc370_a:236:bwd': 'factor_1'},"{'claude_haiku_4_5': 0.0, 'mistral_14b': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_27b': 1.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 0.0}"
abc383_e,-4.068536758422852,-4.157017707824707,4.068536758422852,-10.718146324157715,factor_1,abc383_e,571,hard,atcoder,,,,5.5536065101623535,5.550065994262695,-15.035147666931152,6.721112251281738,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",abc383_e,"['qwen3_235b:abc383_e:177:bwd', 'gemini_2.5_flash:abc383_e:250:fwd', 'claude_4_opus:abc383_e:169:fwd', 'claude_3.7_sonnet:abc383_e:159:bwd', 'gemini_2.5_flash_lite:abc383_e:342:fwd', 'claude_4_sonnet:abc383_e:241:fwd']","['qwen3_235b:abc383_e:177', 'gemini_2.5_flash:abc383_e:250', 'claude_4_opus:abc383_e:169', 'claude_3.7_sonnet:abc383_e:159', 'gemini_2.5_flash_lite:abc383_e:342', 'claude_4_sonnet:abc383_e:241']","['claude_3.7_sonnet', 'claude_4_opus', 'claude_4_sonnet', 'gemini_2.5_flash', 'gemini_2.5_flash_lite', 'qwen3_235b']","['bwd', 'fwd']","{'qwen3_235b:abc383_e:177:bwd': 'B', 'gemini_2.5_flash:abc383_e:250:fwd': 'A', 'claude_4_opus:abc383_e:169:fwd': 'A', 'claude_3.7_sonnet:abc383_e:159:bwd': 'B', 'gemini_2.5_flash_lite:abc383_e:342:fwd': 'A', 'claude_4_sonnet:abc383_e:241:fwd': 'A'}",6,hard,-1.7128995656967163,-0.07714778184890747,3.1112926014860225,0.5895784029270015,0.5902762527057945,"{'qwen3_235b:abc383_e:177:bwd': 'factor_1', 'gemini_2.5_flash:abc383_e:250:fwd': 'factor_1', 'claude_4_opus:abc383_e:169:fwd': 'factor_1', 'claude_3.7_sonnet:abc383_e:159:bwd': 'factor_1', 'gemini_2.5_flash_lite:abc383_e:342:fwd': 'factor_1', 'claude_4_sonnet:abc383_e:241:fwd': 'factor_1'}","{'claude_haiku_4_5': 0.5, 'mistral_14b': 0.6666666666666666, 'mistral_3b': 0.8333333333333334, 'mistral_8b': 0.6666666666666666, 'qwen3_5_0_8b': 0.6666666666666666, 'qwen3_5_27b': 0.6666666666666666, 'qwen3_5_2b': 0.16666666666666666, 'qwen3_5_4b': 0.3333333333333333, 'qwen3_5_9b': 0.3333333333333333}"
abc351_d,-4.095767498016357,-4.184248447418213,4.095767498016357,-10.693153381347656,factor_1,abc351_d,441,hard,atcoder,,,,5.550833225250244,5.547298908233643,-15.056955337524414,6.68845796585083,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",abc351_d,"['gemini_2.5_flash_lite:abc351_d:260:bwd', 'qwen3_235b:abc351_d:141:fwd', 'gemini_2.5_flash:abc351_d:191:fwd', 'claude_4_sonnet:abc351_d:196:bwd']","['gemini_2.5_flash_lite:abc351_d:260', 'qwen3_235b:abc351_d:141', 'gemini_2.5_flash:abc351_d:191', 'claude_4_sonnet:abc351_d:196']","['claude_4_sonnet', 'gemini_2.5_flash', 'gemini_2.5_flash_lite', 'qwen3_235b']","['bwd', 'fwd']","{'gemini_2.5_flash_lite:abc351_d:260:bwd': 'B', 'qwen3_235b:abc351_d:141:fwd': 'A', 'gemini_2.5_flash:abc351_d:191:fwd': 'A', 'claude_4_sonnet:abc351_d:196:bwd': 'B'}",4,hard,1.8128063082695007,3.448558121919632,3.7094007844216295,1.5365967837648309,1.5364293530320918,"{'gemini_2.5_flash_lite:abc351_d:260:bwd': 'factor_1', 'qwen3_235b:abc351_d:141:fwd': 'factor_1', 'gemini_2.5_flash:abc351_d:191:fwd': 'factor_1', 'claude_4_sonnet:abc351_d:196:bwd': 'factor_1'}","{'claude_haiku_4_5': 0.25, 'mistral_14b': 0.25, 'mistral_3b': 0.5, 'mistral_8b': 0.25, 'qwen3_5_0_8b': 0.75, 'qwen3_5_27b': 0.25, 'qwen3_5_2b': 0.75, 'qwen3_5_4b': 0.5, 'qwen3_5_9b': 0.25}"
abc400_c,-4.1136155128479,-4.202096462249756,4.1136155128479,-10.601981163024902,factor_1,abc400_c,638,medium,atcoder,,,,5.484140872955322,5.480762481689453,-14.944391250610352,6.540197849273682,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",abc400_c,"['claude_4_sonnet:abc400_c:268:bwd', 'gemini_2.5_flash_lite:abc400_c:379:bwd', 'gemini_2.5_flash:abc400_c:288:bwd', 'claude_4_opus:abc400_c:186:bwd', 'claude_3.7_sonnet:abc400_c:319:fwd']","['claude_4_sonnet:abc400_c:268', 'gemini_2.5_flash_lite:abc400_c:379', 'gemini_2.5_flash:abc400_c:288', 'claude_4_opus:abc400_c:186', 'claude_3.7_sonnet:abc400_c:319']","['claude_3.7_sonnet', 'claude_4_opus', 'claude_4_sonnet', 'gemini_2.5_flash', 'gemini_2.5_flash_lite']","['bwd', 'fwd']","{'claude_4_sonnet:abc400_c:268:bwd': 'B', 'gemini_2.5_flash_lite:abc400_c:379:bwd': 'B', 'gemini_2.5_flash:abc400_c:288:bwd': 'B', 'claude_4_opus:abc400_c:186:bwd': 'B', 'claude_3.7_sonnet:abc400_c:319:fwd': 'A'}",5,easy,1.1703038603067397,2.8060558080673217,6.1478128478141,1.4746921546703873,1.4744603887999512,"{'claude_4_sonnet:abc400_c:268:bwd': 'factor_1', 'gemini_2.5_flash_lite:abc400_c:379:bwd': 'factor_1', 'gemini_2.5_flash:abc400_c:288:bwd': 'factor_1', 'claude_4_opus:abc400_c:186:bwd': 'factor_1', 'claude_3.7_sonnet:abc400_c:319:fwd': 'factor_1'}","{'claude_haiku_4_5': 0.4, 'mistral_14b': 0.4, 'mistral_3b': 0.2, 'mistral_8b': 0.2, 'qwen3_5_0_8b': 0.2, 'qwen3_5_27b': 0.8, 'qwen3_5_2b': 0.8, 'qwen3_5_4b': 0.8, 'qwen3_5_9b': 0.8}"
abc387_c,-4.187819957733154,-4.27630090713501,4.187819957733154,-10.98902702331543,factor_1,abc387_c,587,medium,atcoder,,,,5.850207805633545,5.845991134643555,-15.734443664550781,7.18184232711792,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",abc387_c,"['claude_4_opus:abc387_c:173:fwd', 'qwen3_235b:abc387_c:187:fwd', 'claude_3.7_sonnet:abc387_c:162:fwd', 'gemini_2.5_flash_lite:abc387_c:351:fwd', 'gemini_2.5_flash:abc387_c:260:fwd', 'gemini_2.5_pro:abc387_c:156:bwd']","['claude_4_opus:abc387_c:173', 'qwen3_235b:abc387_c:187', 'claude_3.7_sonnet:abc387_c:162', 'gemini_2.5_flash_lite:abc387_c:351', 'gemini_2.5_flash:abc387_c:260', 'gemini_2.5_pro:abc387_c:156']","['claude_3.7_sonnet', 'claude_4_opus', 'gemini_2.5_flash', 'gemini_2.5_flash_lite', 'gemini_2.5_pro', 'qwen3_235b']","['bwd', 'fwd']","{'claude_4_opus:abc387_c:173:fwd': 'A', 'qwen3_235b:abc387_c:187:fwd': 'A', 'claude_3.7_sonnet:abc387_c:162:fwd': 'A', 'gemini_2.5_flash_lite:abc387_c:351:fwd': 'A', 'gemini_2.5_flash:abc387_c:260:fwd': 'A', 'gemini_2.5_pro:abc387_c:156:bwd': 'B'}",6,hard,-1.8570257648825645,-0.22127397855122885,4.420038160875099,1.2860012245771415,1.2858383518731287,"{'claude_4_opus:abc387_c:173:fwd': 'factor_1', 'qwen3_235b:abc387_c:187:fwd': 'factor_1', 'claude_3.7_sonnet:abc387_c:162:fwd': 'factor_1', 'gemini_2.5_flash_lite:abc387_c:351:fwd': 'factor_1', 'gemini_2.5_flash:abc387_c:260:fwd': 'factor_1', 'gemini_2.5_pro:abc387_c:156:bwd': 'factor_1'}","{'claude_haiku_4_5': 0.6666666666666666, 'mistral_14b': 0.5, 'mistral_3b': 0.3333333333333333, 'mistral_8b': 0.8333333333333334, 'qwen3_5_0_8b': 0.8333333333333334, 'qwen3_5_27b': 0.16666666666666666, 'qwen3_5_2b': 0.16666666666666666, 'qwen3_5_4b': 0.16666666666666666, 'qwen3_5_9b': 0.16666666666666666}"
arc189_c,-4.327772617340088,-4.416253566741943,4.327772617340088,-11.134085655212402,factor_1,arc189_c,659,hard,atcoder,,,,6.061844348907471,6.057159423828125,-16.288286209106445,7.455779552459717,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",arc189_c,"['claude_3.7_sonnet:arc189_c:323:bwd', 'claude_4_sonnet:arc189_c:277:bwd', 'gemini_2.5_pro:arc189_c:192:fwd', 'gemini_2.5_flash:arc189_c:427:bwd', 'qwen3_235b:arc189_c:214:bwd', 'gemini_2.5_flash_lite:arc189_c:386:bwd']","['claude_3.7_sonnet:arc189_c:323', 'claude_4_sonnet:arc189_c:277', 'gemini_2.5_pro:arc189_c:192', 'gemini_2.5_flash:arc189_c:427', 'qwen3_235b:arc189_c:214', 'gemini_2.5_flash_lite:arc189_c:386']","['claude_3.7_sonnet', 'claude_4_sonnet', 'gemini_2.5_flash', 'gemini_2.5_flash_lite', 'gemini_2.5_pro', 'qwen3_235b']","['bwd', 'fwd']","{'claude_3.7_sonnet:arc189_c:323:bwd': 'B', 'claude_4_sonnet:arc189_c:277:bwd': 'B', 'gemini_2.5_pro:arc189_c:192:fwd': 'A', 'gemini_2.5_flash:arc189_c:427:bwd': 'B', 'qwen3_235b:arc189_c:214:bwd': 'B', 'gemini_2.5_flash_lite:arc189_c:386:bwd': 'B'}",6,hard,0.44505007565021515,2.0808018843332925,5.506900661373158,1.8425383560443167,1.8419752055019722,"{'claude_3.7_sonnet:arc189_c:323:bwd': 'factor_1', 'claude_4_sonnet:arc189_c:277:bwd': 'factor_1', 'gemini_2.5_pro:arc189_c:192:fwd': 'factor_1', 'gemini_2.5_flash:arc189_c:427:bwd': 'factor_1', 'qwen3_235b:arc189_c:214:bwd': 'factor_1', 'gemini_2.5_flash_lite:arc189_c:386:bwd': 'factor_1'}","{'claude_haiku_4_5': 0.6666666666666666, 'mistral_14b': 0.3333333333333333, 'mistral_3b': 0.16666666666666666, 'mistral_8b': 0.3333333333333333, 'qwen3_5_0_8b': 0.16666666666666666, 'qwen3_5_27b': 0.8333333333333334, 'qwen3_5_2b': 0.8333333333333334, 'qwen3_5_4b': 0.6666666666666666, 'qwen3_5_9b': 0.8333333333333334}"
abc388_g,-4.361370086669922,-4.449851036071777,4.361370086669922,-10.888278007507324,factor_1,abc388_g,593,hard,atcoder,,,,5.827722549438477,5.823555946350098,-15.864021301269531,6.964319229125977,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",abc388_g,"['claude_4_opus:abc388_g:175:bwd', 'gemini_2.5_flash:abc388_g:265:fwd', 'qwen3_235b:abc388_g:190:bwd', 'gemini_2.5_flash_lite:abc388_g:353:bwd', 'gemini_2.5_pro:abc388_g:244:bwd']","['claude_4_opus:abc388_g:175', 'gemini_2.5_flash:abc388_g:265', 'qwen3_235b:abc388_g:190', 'gemini_2.5_flash_lite:abc388_g:353', 'gemini_2.5_pro:abc388_g:244']","['claude_4_opus', 'gemini_2.5_flash', 'gemini_2.5_flash_lite', 'gemini_2.5_pro', 'qwen3_235b']","['bwd', 'fwd']","{'claude_4_opus:abc388_g:175:bwd': 'B', 'gemini_2.5_flash:abc388_g:265:fwd': 'A', 'qwen3_235b:abc388_g:190:bwd': 'B', 'gemini_2.5_flash_lite:abc388_g:353:bwd': 'B', 'gemini_2.5_pro:abc388_g:244:bwd': 'B'}",5,medium,-2.642321854829788,-1.006570053100586,3.3370022246675957,2.5976909444327463,2.596722023229178,"{'claude_4_opus:abc388_g:175:bwd': 'factor_1', 'gemini_2.5_flash:abc388_g:265:fwd': 'factor_1', 'qwen3_235b:abc388_g:190:bwd': 'factor_1', 'gemini_2.5_flash_lite:abc388_g:353:bwd': 'factor_1', 'gemini_2.5_pro:abc388_g:244:bwd': 'factor_1'}","{'claude_haiku_4_5': 1.0, 'mistral_14b': 0.8, 'mistral_3b': 0.5, 'mistral_8b': 0.4, 'qwen3_5_0_8b': 0.4, 'qwen3_5_27b': 0.8, 'qwen3_5_2b': 0.8, 'qwen3_5_4b': 0.8, 'qwen3_5_9b': 0.8}"
abc329_e,-4.3628058433532715,-4.451286792755127,4.3628058433532715,-11.293326377868652,factor_1,abc329_e,384,hard,atcoder,,,,6.230276584625244,6.225226402282715,-16.65273094177246,7.750156879425049,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",abc329_e,['gemini_2.5_flash:abc329_e:167:fwd'],['gemini_2.5_flash:abc329_e:167'],['gemini_2.5_flash'],['fwd'],{'gemini_2.5_flash:abc329_e:167:fwd': 'A'},1,easy,-6.805299758911133,-5.169548034667969,0.0,1.4111145734786987,1.412895679473877,{'gemini_2.5_flash:abc329_e:167:fwd': 'factor_1'},"{'claude_haiku_4_5': 1.0, 'mistral_14b': 1.0, 'mistral_3b': 1.0, 'mistral_8b': 1.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_27b': 1.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 1.0}"
abc366_e,-4.383598804473877,-4.472079753875732,4.383598804473877,-10.989681243896484,factor_1,abc366_e,495,hard,atcoder,,,,5.937547206878662,5.933135986328125,-16.10102653503418,7.156866550445557,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",abc366_e,"['gemini_2.5_flash_lite:abc366_e:294:fwd', 'gemini_2.5_pro:abc366_e:122:fwd', 'gemini_2.5_flash:abc366_e:214:fwd', 'qwen3_235b:abc366_e:151:bwd', 'claude_4_sonnet:abc366_e:213:fwd', 'claude_4_opus:abc366_e:151:fwd']","['gemini_2.5_flash_lite:abc366_e:294', 'gemini_2.5_pro:abc366_e:122', 'gemini_2.5_flash:abc366_e:214', 'qwen3_235b:abc366_e:151', 'claude_4_sonnet:abc366_e:213', 'claude_4_opus:abc366_e:151']","['claude_4_opus', 'claude_4_sonnet', 'gemini_2.5_flash', 'gemini_2.5_flash_lite', 'gemini_2.5_pro', 'qwen3_235b']","['bwd', 'fwd']","{'gemini_2.5_flash_lite:abc366_e:294:fwd': 'A', 'gemini_2.5_pro:abc366_e:122:fwd': 'A', 'gemini_2.5_flash:abc366_e:214:fwd': 'A', 'qwen3_235b:abc366_e:151:bwd': 'B', 'claude_4_sonnet:abc366_e:213:fwd': 'A', 'claude_4_opus:abc366_e:151:fwd': 'A'}",6,hard,-1.6784769694010417,-0.04272522528966268,6.142934191270005,1.100656474557179,1.1006572851284282,"{'gemini_2.5_flash_lite:abc366_e:294:fwd': 'factor_1', 'gemini_2.5_pro:abc366_e:122:fwd': 'factor_1', 'gemini_2.5_flash:abc366_e:214:fwd': 'factor_1', 'qwen3_235b:abc366_e:151:bwd': 'factor_1', 'claude_4_sonnet:abc366_e:213:fwd': 'factor_1', 'claude_4_opus:abc366_e:151:fwd': 'factor_1'}","{'claude_haiku_4_5': 0.5, 'mistral_14b': 0.6666666666666666, 'mistral_3b': 0.5, 'mistral_8b': 0.6666666666666666, 'qwen3_5_0_8b': 0.8333333333333334, 'qwen3_5_27b': 0.5, 'qwen3_5_2b': 0.3333333333333333, 'qwen3_5_4b': 0.16666666666666666, 'qwen3_5_9b': 0.3333333333333333}"
abc355_b,-4.437503337860107,-4.525984287261963,4.437503337860107,-0.7501869797706604,factor_1,abc355_b,454,easy,atcoder,,,,1.15305495262146,1.1736860275268555,-6.826408863067627,-2.225559711456299,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 1.0, 'mistral_8b': 1.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 1.0}",abc355_b,['gemini_2.5_flash:abc355_b:384:bwd'],['gemini_2.5_flash:abc355_b:384'],['gemini_2.5_flash'],['bwd'],{'gemini_2.5_flash:abc355_b:384:bwd': 'B'},1,hard,6.35975456237793,7.995506286621094,0.0,2.8025312423706055,2.802433729171753,{'gemini_2.5_flash:abc355_b:384:bwd': 'factor_1'},"{'claude_haiku_4_5': 0.0, 'mistral_14b': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_27b': 1.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 1.0}"
abc322_c,-4.461587905883789,-4.5500688552856445,4.461587905883789,-0.754403829574585,factor_1,abc322_c,357,medium,atcoder,,,,1.1565368175506592,1.1770967245101929,-6.857178688049316,-2.2429592609405518,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 1.0, 'mistral_8b': 1.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 1.0}",abc322_c,['gemini_2.5_flash_lite:abc322_c:211:bwd'],['gemini_2.5_flash_lite:abc322_c:211'],['gemini_2.5_flash_lite'],['bwd'],{'gemini_2.5_flash_lite:abc322_c:211:bwd': 'B'},1,easy,0.3178006112575531,1.953552484512329,0.0,5.186141014099121,5.184341907501221,{'gemini_2.5_flash_lite:abc322_c:211:bwd': 'factor_1'},"{'claude_haiku_4_5': 1.0, 'mistral_14b': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_27b': 1.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 1.0}"
