solver_item_id,solver_difficulty,solver_difficulty_centered,solver_easiness_z,solver_loading_factor_1,solver_loading_factor_2,solver_dominant_factor,solver_item_id_meta,solver_selected_order,solver_difficulty_meta,solver_platform,solver_question_content,solver_starter_code,solver_prompt,solver_difficulty_laplace_se,solver_difficulty_centered_laplace_se,solver_difficulty_centered_laplace_lo,solver_difficulty_centered_laplace_hi,solver_scores,question_id,judge_item_ids,judge_pair_ids,judge_splits,judge_orderings,judge_gold_labels,judge_n_pair_items,judge_difficulty_meta,judge_difficulty,judge_difficulty_centered,judge_difficulty_pair_sd,judge_difficulty_laplace_se,judge_difficulty_centered_laplace_se,judge_dominant_factors,judge_scores
abc390_c,-3.586164951324463,-4.2544050216674805,3.586164951324463,-8.129474639892578,4.703410625457764,factor_1,abc390_c,598,medium,atcoder,,,,3.2610583305358887,3.2736313343048096,-10.670722961425781,2.161912441253662,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 1.0}",abc390_c,"['gemini_2.5_flash_lite:abc390_c:356:bwd', 'gemini_2.5_flash:abc390_c:416:fwd']","['gemini_2.5_flash_lite:abc390_c:356', 'gemini_2.5_flash:abc390_c:416']","['gemini_2.5_flash', 'gemini_2.5_flash_lite']","['bwd', 'fwd']","{'gemini_2.5_flash_lite:abc390_c:356:bwd': 'B', 'gemini_2.5_flash:abc390_c:416:fwd': 'A'}",2,hard,-1.2512131929397583,0.16288232803344727,1.5558079229941721,0.7536450260222957,0.7582112317539336,"{'gemini_2.5_flash_lite:abc390_c:356:bwd': 'factor_1', 'gemini_2.5_flash:abc390_c:416:fwd': 'factor_2'}","{'claude_haiku_4_5': 1.0, 'mistral_14b': 0.0, 'mistral_3b': 0.5, 'mistral_8b': 0.5, 'qwen3_5_0_8b': 0.5, 'qwen3_5_27b': 1.0, 'qwen3_5_2b': 0.5, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 0.5}"
1883_B,-3.6556406021118164,-4.323880672454834,3.6556406021118164,-3.239478349685669,-2.024553060531616,factor_1,1883_B,2,medium,codeforces,,,,1.3265924453735352,1.3668445348739624,-7.002896308898926,-1.6448652744293213,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",1883_B,"['claude_4_sonnet:1883_B:0:fwd', 'qwen3_235b:1883_B:0:bwd', 'gemini_2.5_flash:1883_B:1:bwd', 'claude_4_opus:1883_B:0:fwd', 'gemini_2.5_pro:1883_B:0:fwd', 'gemini_2.5_flash_lite:1883_B:0:fwd', 'claude_3.7_sonnet:1883_B:1:fwd']","['claude_4_sonnet:1883_B:0', 'qwen3_235b:1883_B:0', 'gemini_2.5_flash:1883_B:1', 'claude_4_opus:1883_B:0', 'gemini_2.5_pro:1883_B:0', 'gemini_2.5_flash_lite:1883_B:0', 'claude_3.7_sonnet:1883_B:1']","['claude_3.7_sonnet', 'claude_4_opus', 'claude_4_sonnet', 'gemini_2.5_flash', 'gemini_2.5_flash_lite', 'gemini_2.5_pro', 'qwen3_235b']","['bwd', 'fwd']","{'claude_4_sonnet:1883_B:0:fwd': 'A', 'qwen3_235b:1883_B:0:bwd': 'B', 'gemini_2.5_flash:1883_B:1:bwd': 'B', 'claude_4_opus:1883_B:0:fwd': 'A', 'gemini_2.5_pro:1883_B:0:fwd': 'A', 'gemini_2.5_flash_lite:1883_B:0:fwd': 'A', 'claude_3.7_sonnet:1883_B:1:fwd': 'A'}",7,hard,1.945214420557022,3.359309962817601,2.723554241619815,2.0635460487310677,2.0630800400534115,"{'claude_4_sonnet:1883_B:0:fwd': 'factor_2', 'qwen3_235b:1883_B:0:bwd': 'factor_1', 'gemini_2.5_flash:1883_B:1:bwd': 'factor_1', 'claude_4_opus:1883_B:0:fwd': 'factor_2', 'gemini_2.5_pro:1883_B:0:fwd': 'factor_2', 'gemini_2.5_flash_lite:1883_B:0:fwd': 'factor_2', 'claude_3.7_sonnet:1883_B:1:fwd': 'factor_1'}","{'claude_haiku_4_5': 0.14285714285714285, 'mistral_14b': 0.2857142857142857, 'mistral_3b': 0.7142857142857143, 'mistral_8b': 0.2857142857142857, 'qwen3_5_0_8b': 0.7142857142857143, 'qwen3_5_27b': 0.42857142857142855, 'qwen3_5_2b': 0.2857142857142857, 'qwen3_5_4b': 0.2857142857142857, 'qwen3_5_9b': 0.42857142857142855}"
abc307_e,-3.801187753677368,-4.469428062438965,3.801187753677368,-3.4615840911865234,1.4294742345809937,factor_1,abc307_e,315,hard,atcoder,,,,1.3086600303649902,1.349498987197876,-7.11444616317749,-1.8244099617004395,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 1.0, 'mistral_8b': 0.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 1.0}",abc307_e,['claude_3.7_sonnet:abc307_e:252:fwd'],['claude_3.7_sonnet:abc307_e:252'],['claude_3.7_sonnet'],['fwd'],{'claude_3.7_sonnet:abc307_e:252:fwd': 'A'},1,easy,-8.923169136047363,-7.509073734283447,0.0,1.440958857536316,1.445432424545288,{'claude_3.7_sonnet:abc307_e:252:fwd': 'factor_1'},"{'claude_haiku_4_5': 1.0, 'mistral_14b': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_27b': 1.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 1.0}"
abc346_e,-3.8033721446990967,-4.471611976623535,3.8033721446990967,-5.922890663146973,1.717610239982605,factor_1,abc346_e,430,hard,atcoder,,,,2.0234923362731934,2.0484213829040527,-8.486517906188965,-0.45670604705810547,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",abc346_e,"['claude_4_sonnet:abc346_e:191:bwd', 'claude_4_opus:abc346_e:135:fwd', 'gemini_2.5_flash_lite:abc346_e:251:fwd']","['claude_4_sonnet:abc346_e:191', 'claude_4_opus:abc346_e:135', 'gemini_2.5_flash_lite:abc346_e:251']","['claude_4_opus', 'claude_4_sonnet', 'gemini_2.5_flash_lite']","['bwd', 'fwd']","{'claude_4_sonnet:abc346_e:191:bwd': 'B', 'claude_4_opus:abc346_e:135:fwd': 'A', 'gemini_2.5_flash_lite:abc346_e:251:fwd': 'A'}",3,hard,-0.1430270845691363,1.2710684736569722,0.5889447632863765,0.47216490653997534,0.4771688168822859,"{'claude_4_sonnet:abc346_e:191:bwd': 'factor_1', 'claude_4_opus:abc346_e:135:fwd': 'factor_1', 'gemini_2.5_flash_lite:abc346_e:251:fwd': 'factor_1'}","{'claude_haiku_4_5': 0.3333333333333333, 'mistral_14b': 0.3333333333333333, 'mistral_3b': 0.6666666666666666, 'mistral_8b': 0.3333333333333333, 'qwen3_5_0_8b': 0.6666666666666666, 'qwen3_5_27b': 0.3333333333333333, 'qwen3_5_2b': 0.3333333333333333, 'qwen3_5_4b': 0.6666666666666666, 'qwen3_5_9b': 0.3333333333333333}"
abc309_c,-3.8564822673797607,-4.524722099304199,3.8564822673797607,-8.100340843200684,4.4458842277526855,factor_1,abc309_c,322,medium,atcoder,,,,3.2544662952423096,3.2670838832855225,-10.928206443786621,1.8787622451782227,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 1.0}",abc309_c,['claude_3.7_sonnet:abc309_c:255:fwd'],['claude_3.7_sonnet:abc309_c:255'],['claude_3.7_sonnet'],['fwd'],{'claude_3.7_sonnet:abc309_c:255:fwd': 'A'},1,easy,-0.459194540977478,0.9549009799957275,0.0,0.833543598651886,0.842034101486206,{'claude_3.7_sonnet:abc309_c:255:fwd': 'factor_2'},"{'claude_haiku_4_5': 0.0, 'mistral_14b': 0.0, 'mistral_3b': 1.0, 'mistral_8b': 1.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_27b': 1.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 1.0}"
abc398_d,-3.861093521118164,-4.529333591461182,3.861093521118164,-6.111356735229492,1.8038973808288574,factor_1,abc398_d,631,hard,atcoder,,,,2.072951316833496,2.097149610519409,-8.639747619628906,-0.41892004013061523,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",abc398_d,"['claude_4_sonnet:abc398_d:267:fwd', 'claude_3.7_sonnet:abc398_d:173:bwd', 'gemini_2.5_flash:abc398_d:423:bwd', 'gemini_2.5_flash_lite:abc398_d:374:bwd']","['claude_4_sonnet:abc398_d:267', 'claude_3.7_sonnet:abc398_d:173', 'gemini_2.5_flash:abc398_d:423', 'gemini_2.5_flash_lite:abc398_d:374']","['claude_3.7_sonnet', 'claude_4_sonnet', 'gemini_2.5_flash', 'gemini_2.5_flash_lite']","['bwd', 'fwd']","{'claude_4_sonnet:abc398_d:267:fwd': 'A', 'claude_3.7_sonnet:abc398_d:173:bwd': 'B', 'gemini_2.5_flash:abc398_d:423:bwd': 'B', 'gemini_2.5_flash_lite:abc398_d:374:bwd': 'B'}",4,medium,-0.9868280589580536,0.427267462015152,2.991980219720361,2.141906276834302,2.141756543441405,"{'claude_4_sonnet:abc398_d:267:fwd': 'factor_1', 'claude_3.7_sonnet:abc398_d:173:bwd': 'factor_2', 'gemini_2.5_flash:abc398_d:423:bwd': 'factor_2', 'gemini_2.5_flash_lite:abc398_d:374:bwd': 'factor_2'}","{'claude_haiku_4_5': 0.75, 'mistral_14b': 0.75, 'mistral_3b': 0.5, 'mistral_8b': 0.75, 'qwen3_5_0_8b': 0.0, 'qwen3_5_27b': 0.75, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 0.75, 'qwen3_5_9b': 0.5}"
abc315_c,-4.020127773284912,-4.68836784362793,4.020127773284912,-3.651864528656006,1.4918373823165894,factor_1,abc315_c,342,medium,atcoder,,,,1.3192696571350098,1.3597596883773804,-7.353496551513672,-2.0232388973236084,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 1.0, 'mistral_8b': 0.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 1.0}",abc315_c,"['gemini_2.5_flash:abc315_c:152:fwd', 'claude_4_opus:abc315_c:106:bwd', 'gemini_2.5_flash_lite:abc315_c:201:bwd', 'qwen3_235b:abc315_c:116:bwd', 'claude_3.7_sonnet:abc315_c:102:fwd']","['gemini_2.5_flash:abc315_c:152', 'claude_4_opus:abc315_c:106', 'gemini_2.5_flash_lite:abc315_c:201', 'qwen3_235b:abc315_c:116', 'claude_3.7_sonnet:abc315_c:102']","['claude_3.7_sonnet', 'claude_4_opus', 'gemini_2.5_flash', 'gemini_2.5_flash_lite', 'qwen3_235b']","['bwd', 'fwd']","{'gemini_2.5_flash:abc315_c:152:fwd': 'A', 'claude_4_opus:abc315_c:106:bwd': 'B', 'gemini_2.5_flash_lite:abc315_c:201:bwd': 'B', 'qwen3_235b:abc315_c:116:bwd': 'B', 'claude_3.7_sonnet:abc315_c:102:fwd': 'A'}",5,medium,-4.218417334556579,-2.8043218851089478,2.767950746093605,2.5105365481869377,2.5099356410505487,"{'gemini_2.5_flash:abc315_c:152:fwd': 'factor_1', 'claude_4_opus:abc315_c:106:bwd': 'factor_2', 'gemini_2.5_flash_lite:abc315_c:201:bwd': 'factor_1', 'qwen3_235b:abc315_c:116:bwd': 'factor_2', 'claude_3.7_sonnet:abc315_c:102:fwd': 'factor_2'}","{'claude_haiku_4_5': 1.0, 'mistral_14b': 0.8, 'mistral_3b': 0.4, 'mistral_8b': 0.8, 'qwen3_5_0_8b': 0.4, 'qwen3_5_27b': 0.8, 'qwen3_5_2b': 0.6, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 0.8}"
abc374_g,-4.045195579528809,-4.713435649871826,4.045195579528809,-3.4953713417053223,-2.18937349319458,factor_1,abc374_g,530,hard,atcoder,,,,1.3308906555175781,1.3710042238235474,-7.400604248046875,-2.0262672901153564,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",abc374_g,['gemini_2.5_pro:abc374_g:133:bwd'],['gemini_2.5_pro:abc374_g:133'],['gemini_2.5_pro'],['bwd'],{'gemini_2.5_pro:abc374_g:133:bwd': 'B'},1,hard,0.03920212388038635,1.4532976150512695,0.0,0.7086844444274902,0.7187789678573608,{'gemini_2.5_pro:abc374_g:133:bwd': 'factor_2'},"{'claude_haiku_4_5': 1.0, 'mistral_14b': 0.0, 'mistral_3b': None, 'mistral_8b': 1.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_27b': 1.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 0.0}"
abc381_e,-4.049224376678467,-4.717464447021484,4.049224376678467,-6.416163444519043,1.9154376983642578,factor_1,abc381_e,563,hard,atcoder,,,,2.1602418422698975,2.183222770690918,-8.996581077575684,-0.43834781646728516,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",abc381_e,"['gemini_2.5_flash_lite:abc381_e:336:fwd', 'gemini_2.5_flash:abc381_e:244:bwd', 'qwen3_235b:abc381_e:172:fwd', 'gemini_2.5_pro:abc381_e:148:fwd']","['gemini_2.5_flash_lite:abc381_e:336', 'gemini_2.5_flash:abc381_e:244', 'qwen3_235b:abc381_e:172', 'gemini_2.5_pro:abc381_e:148']","['gemini_2.5_flash', 'gemini_2.5_flash_lite', 'gemini_2.5_pro', 'qwen3_235b']","['bwd', 'fwd']","{'gemini_2.5_flash_lite:abc381_e:336:fwd': 'A', 'gemini_2.5_flash:abc381_e:244:bwd': 'B', 'qwen3_235b:abc381_e:172:fwd': 'A', 'gemini_2.5_pro:abc381_e:148:fwd': 'A'}",4,medium,-3.286543130874634,-1.872447669506073,2.2582759400885353,1.976122777083558,1.9761248401853986,"{'gemini_2.5_flash_lite:abc381_e:336:fwd': 'factor_2', 'gemini_2.5_flash:abc381_e:244:bwd': 'factor_2', 'qwen3_235b:abc381_e:172:fwd': 'factor_1', 'gemini_2.5_pro:abc381_e:148:fwd': 'factor_2'}","{'claude_haiku_4_5': 1.0, 'mistral_14b': 0.5, 'mistral_3b': 0.75, 'mistral_8b': 0.75, 'qwen3_5_0_8b': 0.75, 'qwen3_5_27b': 0.5, 'qwen3_5_2b': 0.25, 'qwen3_5_4b': 0.25, 'qwen3_5_9b': 0.75}"
abc397_f,-4.154778480529785,-4.823018550872803,4.154778480529785,-6.633660793304443,2.002803325653076,factor_1,abc397_f,629,hard,atcoder,,,,2.2230873107910156,2.245243549346924,-9.223695755004883,-0.42234134674072266,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",abc397_f,"['qwen3_235b:abc397_f:206:bwd', 'gemini_2.5_flash_lite:abc397_f:373:bwd', 'gemini_2.5_pro:abc397_f:174:bwd', 'gemini_2.5_flash:abc397_f:283:bwd', 'claude_3.7_sonnet:abc397_f:172:bwd']","['qwen3_235b:abc397_f:206', 'gemini_2.5_flash_lite:abc397_f:373', 'gemini_2.5_pro:abc397_f:174', 'gemini_2.5_flash:abc397_f:283', 'claude_3.7_sonnet:abc397_f:172']","['claude_3.7_sonnet', 'gemini_2.5_flash', 'gemini_2.5_flash_lite', 'gemini_2.5_pro', 'qwen3_235b']",['bwd'],"{'qwen3_235b:abc397_f:206:bwd': 'B', 'gemini_2.5_flash_lite:abc397_f:373:bwd': 'B', 'gemini_2.5_pro:abc397_f:174:bwd': 'B', 'gemini_2.5_flash:abc397_f:283:bwd': 'B', 'claude_3.7_sonnet:abc397_f:172:bwd': 'B'}",5,hard,-0.8220458269119263,0.5920497417449951,2.460643377721055,2.0278576414935254,2.027627501484596,"{'qwen3_235b:abc397_f:206:bwd': 'factor_2', 'gemini_2.5_flash_lite:abc397_f:373:bwd': 'factor_2', 'gemini_2.5_pro:abc397_f:174:bwd': 'factor_2', 'gemini_2.5_flash:abc397_f:283:bwd': 'factor_2', 'claude_3.7_sonnet:abc397_f:172:bwd': 'factor_2'}","{'claude_haiku_4_5': 0.8, 'mistral_14b': 0.2, 'mistral_3b': 0.0, 'mistral_8b': 0.4, 'qwen3_5_0_8b': 0.0, 'qwen3_5_27b': 0.8, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 0.8, 'qwen3_5_9b': 0.6}"
abc328_d,-4.198785781860352,-4.867025852203369,4.198785781860352,-1.9383152723312378,3.284827947616577,factor_2,abc328_d,379,hard,atcoder,,,,4.093904495239258,4.101717948913574,-12.906393051147461,3.172341823577881,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 1.0, 'mistral_8b': 1.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 1.0}",abc328_d,"['claude_3.7_sonnet:abc328_d:268:bwd', 'claude_4_sonnet:abc328_d:165:bwd', 'claude_4_opus:abc328_d:119:fwd']","['claude_3.7_sonnet:abc328_d:268', 'claude_4_sonnet:abc328_d:165', 'claude_4_opus:abc328_d:119']","['claude_3.7_sonnet', 'claude_4_opus', 'claude_4_sonnet']","['bwd', 'fwd']","{'claude_3.7_sonnet:abc328_d:268:bwd': 'B', 'claude_4_sonnet:abc328_d:165:bwd': 'B', 'claude_4_opus:abc328_d:119:fwd': 'A'}",3,hard,-6.003621260325114,-4.589525858561198,2.29056245578004,4.759020544744849,4.75727859484968,"{'claude_3.7_sonnet:abc328_d:268:bwd': 'factor_2', 'claude_4_sonnet:abc328_d:165:bwd': 'factor_1', 'claude_4_opus:abc328_d:119:fwd': 'factor_2'}","{'claude_haiku_4_5': 1.0, 'mistral_14b': 0.3333333333333333, 'mistral_3b': 0.3333333333333333, 'mistral_8b': 0.3333333333333333, 'qwen3_5_0_8b': 0.3333333333333333, 'qwen3_5_27b': 1.0, 'qwen3_5_2b': 0.3333333333333333, 'qwen3_5_4b': 0.6666666666666666, 'qwen3_5_9b': 1.0}"
abc322_e,-4.215800762176514,-4.884040832519531,4.215800762176514,-1.6177664995193481,-1.356450080871582,factor_1,abc322_e,359,hard,atcoder,,,,1.0104409456253052,1.0637637376785278,-6.96901798248291,-2.7990639209747314,"{'claude_haiku_4_5': 0.0, 'mistral_3b': 1.0, 'mistral_8b': 1.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}",abc322_e,"['qwen3_235b:abc322_e:122:fwd', 'gemini_2.5_flash:abc322_e:159:bwd', 'gemini_2.5_flash_lite:abc322_e:213:bwd']","['qwen3_235b:abc322_e:122', 'gemini_2.5_flash:abc322_e:159', 'gemini_2.5_flash_lite:abc322_e:213']","['gemini_2.5_flash', 'gemini_2.5_flash_lite', 'qwen3_235b']","['bwd', 'fwd']","{'qwen3_235b:abc322_e:122:fwd': 'A', 'gemini_2.5_flash:abc322_e:159:bwd': 'B', 'gemini_2.5_flash_lite:abc322_e:213:bwd': 'B'}",3,medium,-0.8085368474324545,0.6055585543314616,5.054609181587152,4.9063104320317725,4.904482714823742,"{'qwen3_235b:abc322_e:122:fwd': 'factor_1', 'gemini_2.5_flash:abc322_e:159:bwd': 'factor_2', 'gemini_2.5_flash_lite:abc322_e:213:bwd': 'factor_1'}","{'claude_haiku_4_5': 0.6666666666666666, 'mistral_14b': 0.3333333333333333, 'mistral_3b': 0.3333333333333333, 'mistral_8b': 0.3333333333333333, 'qwen3_5_0_8b': 0.3333333333333333, 'qwen3_5_27b': 0.6666666666666666, 'qwen3_5_2b': 0.6666666666666666, 'qwen3_5_4b': 0.6666666666666666, 'qwen3_5_9b': 0.6666666666666666}"
abc319_b,-4.31281042098999,-4.981050491333008,4.31281042098999,0.7511253952980042,5.213812351226807,factor_2,abc319_b,348,easy,atcoder,,,,5.109806060791016,5.113364219665527,-15.003244400024414,5.041143417358398,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 1.0, 'mistral_8b': 1.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 1.0}",abc319_b,['gemini_2.5_flash_lite:abc319_b:206:fwd'],['gemini_2.5_flash_lite:abc319_b:206'],['gemini_2.5_flash_lite'],['fwd'],{'gemini_2.5_flash_lite:abc319_b:206:fwd': 'A'},1,hard,-7.710005283355713,-6.295909881591797,0.0,2.283036231994629,2.285209894180298,{'gemini_2.5_flash_lite:abc319_b:206:fwd': 'factor_2'},"{'claude_haiku_4_5': 1.0, 'mistral_14b': 1.0, 'mistral_3b': 1.0, 'mistral_8b': 1.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_27b': 1.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0}"
abc329_d,-4.3344221115112305,-5.002662181854248,4.3344221115112305,-2.118086338043213,3.9332895278930664,factor_2,abc329_d,383,medium,atcoder,,,,4.561803340911865,4.5675048828125,-13.954971313476562,3.9496474266052246,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 1.0, 'mistral_8b': 1.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 1.0}",abc329_d,"['claude_4_opus:abc329_d:122:fwd', 'claude_4_sonnet:abc329_d:167:bwd', 'claude_3.7_sonnet:abc329_d:270:fwd']","['claude_4_opus:abc329_d:122', 'claude_4_sonnet:abc329_d:167', 'claude_3.7_sonnet:abc329_d:270']","['claude_3.7_sonnet', 'claude_4_opus', 'claude_4_sonnet']","['bwd', 'fwd']","{'claude_4_opus:abc329_d:122:fwd': 'A', 'claude_4_sonnet:abc329_d:167:bwd': 'B', 'claude_3.7_sonnet:abc329_d:270:fwd': 'A'}",3,easy,-5.323524157206218,-3.9094287554423013,1.8093927415320998,1.1677840517972153,1.1693524099771082,"{'claude_4_opus:abc329_d:122:fwd': 'factor_1', 'claude_4_sonnet:abc329_d:167:bwd': 'factor_2', 'claude_3.7_sonnet:abc329_d:270:fwd': 'factor_2'}","{'claude_haiku_4_5': 1.0, 'mistral_14b': 1.0, 'mistral_3b': 0.6666666666666666, 'mistral_8b': 0.6666666666666666, 'qwen3_5_0_8b': 0.6666666666666666, 'qwen3_5_27b': 1.0, 'qwen3_5_2b': 0.6666666666666666, 'qwen3_5_4b': 0.6666666666666666, 'qwen3_5_9b': 1.0}"
abc374_c,-4.454814910888672,-5.1230549812316895,4.454814910888672,-2.8108749389648438,7.315977096557617,factor_2,abc374_c,527,medium,atcoder,,,,5.5975823402404785,5.599450588226318,-16.097978591918945,5.851868152618408,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 1.0, 'mistral_8b': 1.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 1.0}",abc374_c,['claude_3.7_sonnet:abc374_c:300:bwd'],['claude_3.7_sonnet:abc374_c:300'],['claude_3.7_sonnet'],['bwd'],{'claude_3.7_sonnet:abc374_c:300:bwd': 'B'},1,medium,2.6903250217437744,4.1044206619262695,0.0,1.4877547025680542,1.49204421043396,{'claude_3.7_sonnet:abc374_c:300:bwd': 'factor_2'},"{'claude_haiku_4_5': 0.0, 'mistral_14b': 1.0, 'mistral_3b': 0.0, 'mistral_8b': 1.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_27b': 1.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 1.0}"
