question_id,judge_item_ids,judge_pair_ids,judge_splits,judge_orderings,judge_gold_labels,judge_n_pair_items,judge_difficulty_meta,judge_difficulty,judge_difficulty_centered,judge_difficulty_pair_sd,judge_difficulty_laplace_se,judge_difficulty_centered_laplace_se,judge_dominant_factors,judge_scores
3200,"['claude_3.7_sonnet:3200:204:fwd', 'gemini_2.5_flash_lite:3200:38:bwd']","['claude_3.7_sonnet:3200:204', 'gemini_2.5_flash_lite:3200:38']","['claude_3.7_sonnet', 'gemini_2.5_flash_lite']","['bwd', 'fwd']","{'claude_3.7_sonnet:3200:204:fwd': 'A', 'gemini_2.5_flash_lite:3200:38:bwd': 'B'}",2,easy,-0.9707135409116745,0.6650382876396179,0.8143439581322109,0.602712840958162,0.6052925864805537,"{'claude_3.7_sonnet:3200:204:fwd': 'factor_1', 'gemini_2.5_flash_lite:3200:38:bwd': 'factor_1'}","{'claude_haiku_4_5': 1.0, 'mistral_14b': 0.5, 'mistral_3b': 1.0, 'mistral_8b': 1.0, 'qwen3_5_0_8b': 0.5, 'qwen3_5_27b': 1.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.5, 'qwen3_5_9b': 0.5}"
3518,"['claude_3.7_sonnet:3518:56:fwd', 'gemini_2.5_flash:3518:347:fwd']","['claude_3.7_sonnet:3518:56', 'gemini_2.5_flash:3518:347']","['claude_3.7_sonnet', 'gemini_2.5_flash']",['fwd'],"{'claude_3.7_sonnet:3518:56:fwd': 'A', 'gemini_2.5_flash:3518:347:fwd': 'A'}",2,medium,-0.5943107455968857,1.0414411127567291,0.2401272439717251,4.067035043963585,4.065526705163499,"{'claude_3.7_sonnet:3518:56:fwd': 'factor_1', 'gemini_2.5_flash:3518:347:fwd': 'factor_1'}","{'claude_haiku_4_5': 0.5, 'mistral_14b': 0.5, 'mistral_3b': 1.0, 'mistral_8b': 1.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_27b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.5}"
abc373_e,['gemini_2.5_pro:abc373_e:130:fwd'],['gemini_2.5_pro:abc373_e:130'],['gemini_2.5_pro'],['fwd'],{'gemini_2.5_pro:abc373_e:130:fwd': 'A'},1,hard,-0.42915451526641846,1.2065973281860352,0.0,4.740034580230713,4.738510608673096,{'gemini_2.5_pro:abc373_e:130:fwd': 'factor_1'},"{'claude_haiku_4_5': 0.0, 'mistral_14b': 1.0, 'mistral_3b': 1.0, 'mistral_8b': 1.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_27b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0}"
abc390_g,['gemini_2.5_pro:abc390_g:163:bwd'],['gemini_2.5_pro:abc390_g:163'],['gemini_2.5_pro'],['bwd'],{'gemini_2.5_pro:abc390_g:163:bwd': 'B'},1,hard,-0.44976624846458435,1.1859855651855469,0.0,0.869783878326416,0.8733430504798889,{'gemini_2.5_pro:abc390_g:163:bwd': 'factor_1'},"{'claude_haiku_4_5': 1.0, 'mistral_14b': 0.0, 'mistral_3b': None, 'mistral_8b': 1.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_27b': 1.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 1.0}"
arc181_b,"['gemini_2.5_flash:arc181_b:291:fwd', 'claude_3.7_sonnet:arc181_b:321:bwd', 'gemini_2.5_pro:arc181_b:179:bwd']","['gemini_2.5_flash:arc181_b:291', 'claude_3.7_sonnet:arc181_b:321', 'gemini_2.5_pro:arc181_b:179']","['claude_3.7_sonnet', 'gemini_2.5_flash', 'gemini_2.5_pro']","['bwd', 'fwd']","{'gemini_2.5_flash:arc181_b:291:fwd': 'A', 'claude_3.7_sonnet:arc181_b:321:bwd': 'B', 'gemini_2.5_pro:arc181_b:179:bwd': 'B'}",3,easy,-4.261032213767369,-2.625280419985453,5.361125747846098,2.9373072736382544,2.9363031310216634,"{'gemini_2.5_flash:arc181_b:291:fwd': 'factor_1', 'claude_3.7_sonnet:arc181_b:321:bwd': 'factor_1', 'gemini_2.5_pro:arc181_b:179:bwd': 'factor_1'}","{'claude_haiku_4_5': 0.6666666666666666, 'mistral_14b': 0.6666666666666666, 'mistral_3b': 1.0, 'mistral_8b': 0.6666666666666666, 'qwen3_5_0_8b': 0.3333333333333333, 'qwen3_5_27b': 0.6666666666666666, 'qwen3_5_2b': 0.6666666666666666, 'qwen3_5_4b': 0.6666666666666666, 'qwen3_5_9b': 0.6666666666666666}"
3017,"['gemini_2.5_flash:3017:15:fwd', 'claude_3.7_sonnet:3017:193:fwd']","['gemini_2.5_flash:3017:15', 'claude_3.7_sonnet:3017:193']","['claude_3.7_sonnet', 'gemini_2.5_flash']",['fwd'],"{'gemini_2.5_flash:3017:15:fwd': 'A', 'claude_3.7_sonnet:3017:193:fwd': 'A'}",2,medium,-0.6160235852003098,1.0197282433509827,0.1932238285784371,3.69555645729001,3.6942672768366105,"{'gemini_2.5_flash:3017:15:fwd': 'factor_1', 'claude_3.7_sonnet:3017:193:fwd': 'factor_1'}","{'claude_haiku_4_5': 0.5, 'mistral_14b': 1.0, 'mistral_3b': 0.5, 'mistral_8b': 1.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_27b': 0.5, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.5}"
3230,"['claude_4_sonnet:3230:37:fwd', 'gemini_2.5_pro:3230:6:fwd', 'claude_3.7_sonnet:3230:207:fwd']","['claude_4_sonnet:3230:37', 'gemini_2.5_pro:3230:6', 'claude_3.7_sonnet:3230:207']","['claude_3.7_sonnet', 'claude_4_sonnet', 'gemini_2.5_pro']",['fwd'],"{'claude_4_sonnet:3230:37:fwd': 'A', 'gemini_2.5_pro:3230:6:fwd': 'A', 'claude_3.7_sonnet:3230:207:fwd': 'A'}",3,easy,-2.61492653687795,-0.9791747331619263,2.2870387412655173,1.5206748889252635,1.520710641373272,"{'claude_4_sonnet:3230:37:fwd': 'factor_1', 'gemini_2.5_pro:3230:6:fwd': 'factor_1', 'claude_3.7_sonnet:3230:207:fwd': 'factor_1'}","{'claude_haiku_4_5': 0.6666666666666666, 'mistral_14b': 1.0, 'mistral_3b': 1.0, 'mistral_8b': 0.6666666666666666, 'qwen3_5_0_8b': 1.0, 'qwen3_5_27b': 0.6666666666666666, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 0.6666666666666666, 'qwen3_5_9b': 0.6666666666666666}"
3622,"['gemini_2.5_pro:3622:41:fwd', 'qwen3_235b:3622:65:fwd', 'claude_4_sonnet:3622:87:fwd', 'claude_4_opus:3622:55:fwd']","['gemini_2.5_pro:3622:41', 'qwen3_235b:3622:65', 'claude_4_sonnet:3622:87', 'claude_4_opus:3622:55']","['claude_4_opus', 'claude_4_sonnet', 'gemini_2.5_pro', 'qwen3_235b']",['fwd'],"{'gemini_2.5_pro:3622:41:fwd': 'A', 'qwen3_235b:3622:65:fwd': 'A', 'claude_4_sonnet:3622:87:fwd': 'A', 'claude_4_opus:3622:55:fwd': 'A'}",4,easy,-3.4162894636392593,-1.7805376797914505,2.700292308822515,0.874095003616052,0.874669231380487,"{'gemini_2.5_pro:3622:41:fwd': 'factor_1', 'qwen3_235b:3622:65:fwd': 'factor_1', 'claude_4_sonnet:3622:87:fwd': 'factor_1', 'claude_4_opus:3622:55:fwd': 'factor_1'}","{'claude_haiku_4_5': 0.75, 'mistral_14b': 1.0, 'mistral_3b': 1.0, 'mistral_8b': 1.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_27b': 0.25, 'qwen3_5_2b': 0.5, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0}"
abc368_d,"['claude_3.7_sonnet:abc368_d:298:fwd', 'gemini_2.5_flash:abc368_d:217:bwd', 'gemini_2.5_pro:abc368_d:233:fwd', 'claude_4_sonnet:abc368_d:216:fwd', 'gemini_2.5_flash_lite:abc368_d:299:fwd']","['claude_3.7_sonnet:abc368_d:298', 'gemini_2.5_flash:abc368_d:217', 'gemini_2.5_pro:abc368_d:233', 'claude_4_sonnet:abc368_d:216', 'gemini_2.5_flash_lite:abc368_d:299']","['claude_3.7_sonnet', 'claude_4_sonnet', 'gemini_2.5_flash', 'gemini_2.5_flash_lite', 'gemini_2.5_pro']","['bwd', 'fwd']","{'claude_3.7_sonnet:abc368_d:298:fwd': 'A', 'gemini_2.5_flash:abc368_d:217:bwd': 'B', 'gemini_2.5_pro:abc368_d:233:fwd': 'A', 'claude_4_sonnet:abc368_d:216:fwd': 'A', 'gemini_2.5_flash_lite:abc368_d:299:fwd': 'A'}",5,hard,-3.520105171203613,-1.8843533754348756,2.8566850305962235,0.8742540622830204,0.8746301959017506,"{'claude_3.7_sonnet:abc368_d:298:fwd': 'factor_1', 'gemini_2.5_flash:abc368_d:217:bwd': 'factor_1', 'gemini_2.5_pro:abc368_d:233:fwd': 'factor_1', 'claude_4_sonnet:abc368_d:216:fwd': 'factor_1', 'gemini_2.5_flash_lite:abc368_d:299:fwd': 'factor_1'}","{'claude_haiku_4_5': 0.8, 'mistral_14b': 1.0, 'mistral_3b': 0.8, 'mistral_8b': 0.8, 'qwen3_5_0_8b': 0.8, 'qwen3_5_27b': 0.4, 'qwen3_5_2b': 0.6, 'qwen3_5_4b': 0.2, 'qwen3_5_9b': 0.4}"
3552,"['qwen3_235b:3552:52:fwd', 'gemini_2.5_pro:3552:32:fwd', 'gemini_2.5_flash:3552:68:fwd']","['qwen3_235b:3552:52', 'gemini_2.5_pro:3552:32', 'gemini_2.5_flash:3552:68']","['gemini_2.5_flash', 'gemini_2.5_pro', 'qwen3_235b']",['fwd'],"{'qwen3_235b:3552:52:fwd': 'A', 'gemini_2.5_pro:3552:32:fwd': 'A', 'gemini_2.5_flash:3552:68:fwd': 'A'}",3,hard,-4.800093948841095,-3.164342184861501,3.648419033962466,2.884351532384549,2.8833798320638127,"{'qwen3_235b:3552:52:fwd': 'factor_1', 'gemini_2.5_pro:3552:32:fwd': 'factor_1', 'gemini_2.5_flash:3552:68:fwd': 'factor_1'}","{'claude_haiku_4_5': 0.6666666666666666, 'mistral_14b': 1.0, 'mistral_3b': 1.0, 'mistral_8b': 1.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_27b': 0.6666666666666666, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 0.3333333333333333, 'qwen3_5_9b': 0.6666666666666666}"
3764,"['gemini_2.5_flash:3764:115:fwd', 'gemini_2.5_flash_lite:3764:159:bwd', 'claude_3.7_sonnet:3764:85:fwd', 'qwen3_235b:3764:93:fwd', 'gemini_2.5_pro:3764:65:fwd']","['gemini_2.5_flash:3764:115', 'gemini_2.5_flash_lite:3764:159', 'claude_3.7_sonnet:3764:85', 'qwen3_235b:3764:93', 'gemini_2.5_pro:3764:65']","['claude_3.7_sonnet', 'gemini_2.5_flash', 'gemini_2.5_flash_lite', 'gemini_2.5_pro', 'qwen3_235b']","['bwd', 'fwd']","{'gemini_2.5_flash:3764:115:fwd': 'A', 'gemini_2.5_flash_lite:3764:159:bwd': 'B', 'claude_3.7_sonnet:3764:85:fwd': 'A', 'qwen3_235b:3764:93:fwd': 'A', 'gemini_2.5_pro:3764:65:fwd': 'A'}",5,medium,-2.143395984172821,-0.5076441645622254,2.148569406284308,1.29473459549571,1.294653671854763,"{'gemini_2.5_flash:3764:115:fwd': 'factor_1', 'gemini_2.5_flash_lite:3764:159:bwd': 'factor_1', 'claude_3.7_sonnet:3764:85:fwd': 'factor_1', 'qwen3_235b:3764:93:fwd': 'factor_1', 'gemini_2.5_pro:3764:65:fwd': 'factor_1'}","{'claude_haiku_4_5': 0.8, 'mistral_14b': 0.4, 'mistral_3b': 0.8, 'mistral_8b': 0.6, 'qwen3_5_0_8b': 1.0, 'qwen3_5_27b': 0.8, 'qwen3_5_2b': 0.8, 'qwen3_5_4b': 0.8, 'qwen3_5_9b': 1.0}"
abc354_d,"['claude_4_opus:abc354_d:142:fwd', 'qwen3_235b:abc354_d:144:fwd', 'gemini_2.5_flash:abc354_d:195:bwd', 'gemini_2.5_pro:abc354_d:107:bwd']","['claude_4_opus:abc354_d:142', 'qwen3_235b:abc354_d:144', 'gemini_2.5_flash:abc354_d:195', 'gemini_2.5_pro:abc354_d:107']","['claude_4_opus', 'gemini_2.5_flash', 'gemini_2.5_pro', 'qwen3_235b']","['bwd', 'fwd']","{'claude_4_opus:abc354_d:142:fwd': 'A', 'qwen3_235b:abc354_d:144:fwd': 'A', 'gemini_2.5_flash:abc354_d:195:bwd': 'B', 'gemini_2.5_pro:abc354_d:107:bwd': 'B'}",4,medium,-5.755965605378151,-4.1202138513326645,3.5518955746444436,2.38840585331206,2.387632370999501,"{'claude_4_opus:abc354_d:142:fwd': 'factor_1', 'qwen3_235b:abc354_d:144:fwd': 'factor_1', 'gemini_2.5_flash:abc354_d:195:bwd': 'factor_1', 'gemini_2.5_pro:abc354_d:107:bwd': 'factor_1'}","{'claude_haiku_4_5': 1.0, 'mistral_14b': 1.0, 'mistral_3b': 1.0, 'mistral_8b': 1.0, 'qwen3_5_0_8b': 0.25, 'qwen3_5_27b': 1.0, 'qwen3_5_2b': 0.75, 'qwen3_5_4b': 0.75, 'qwen3_5_9b': 1.0}"
abc353_d,['claude_4_opus:abc353_d:141:fwd'],['claude_4_opus:abc353_d:141'],['claude_4_opus'],['fwd'],{'claude_4_opus:abc353_d:141:fwd': 'A'},1,easy,-0.6909231543540955,0.9448286890983582,0.0,0.70718914270401,0.7117334008216858,{'claude_4_opus:abc353_d:141:fwd': 'factor_1'},"{'claude_haiku_4_5': 1.0, 'mistral_14b': 1.0, 'mistral_3b': 1.0, 'mistral_8b': 1.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_27b': 1.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 1.0}"
abc360_c,"['gemini_2.5_flash_lite:abc360_c:275:bwd', 'claude_3.7_sonnet:abc360_c:292:fwd', 'claude_4_sonnet:abc360_c:205:bwd', 'gemini_2.5_flash:abc360_c:387:fwd']","['gemini_2.5_flash_lite:abc360_c:275', 'claude_3.7_sonnet:abc360_c:292', 'claude_4_sonnet:abc360_c:205', 'gemini_2.5_flash:abc360_c:387']","['claude_3.7_sonnet', 'claude_4_sonnet', 'gemini_2.5_flash', 'gemini_2.5_flash_lite']","['bwd', 'fwd']","{'gemini_2.5_flash_lite:abc360_c:275:bwd': 'B', 'claude_3.7_sonnet:abc360_c:292:fwd': 'A', 'claude_4_sonnet:abc360_c:205:bwd': 'B', 'gemini_2.5_flash:abc360_c:387:fwd': 'A'}",4,easy,-3.5411822348833084,-1.9054304510354996,2.381004107449054,1.3843459204204787,1.3843128005389496,"{'gemini_2.5_flash_lite:abc360_c:275:bwd': 'factor_1', 'claude_3.7_sonnet:abc360_c:292:fwd': 'factor_1', 'claude_4_sonnet:abc360_c:205:bwd': 'factor_1', 'gemini_2.5_flash:abc360_c:387:fwd': 'factor_1'}","{'claude_haiku_4_5': 1.0, 'mistral_14b': 0.75, 'mistral_3b': 0.75, 'mistral_8b': 0.75, 'qwen3_5_0_8b': 1.0, 'qwen3_5_27b': 1.0, 'qwen3_5_2b': 0.75, 'qwen3_5_4b': 0.75, 'qwen3_5_9b': 1.0}"
abc307_e,['claude_3.7_sonnet:abc307_e:252:fwd'],['claude_3.7_sonnet:abc307_e:252'],['claude_3.7_sonnet'],['fwd'],{'claude_3.7_sonnet:abc307_e:252:fwd': 'A'},1,easy,-0.7864495515823364,0.8493022918701172,0.0,0.7378437519073486,0.7421720027923584,{'claude_3.7_sonnet:abc307_e:252:fwd': 'factor_1'},"{'claude_haiku_4_5': 1.0, 'mistral_14b': 0.0, 'mistral_3b': 0.0, 'mistral_8b': 0.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_27b': 1.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 1.0}"
abc336_c,['gemini_2.5_flash_lite:abc336_c:233:fwd'],['gemini_2.5_flash_lite:abc336_c:233'],['gemini_2.5_flash_lite'],['fwd'],{'gemini_2.5_flash_lite:abc336_c:233:fwd': 'A'},1,medium,-0.8019446134567261,0.8338072299957275,0.0,0.7653059959411621,0.7694542407989502,{'gemini_2.5_flash_lite:abc336_c:233:fwd': 'factor_1'},"{'claude_haiku_4_5': 1.0, 'mistral_14b': 1.0, 'mistral_3b': 1.0, 'mistral_8b': 1.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_27b': 0.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 0.0}"
arc186_a,['gemini_2.5_flash:arc186_a:426:fwd'],['gemini_2.5_flash:arc186_a:426'],['gemini_2.5_flash'],['fwd'],{'gemini_2.5_flash:arc186_a:426:fwd': 'A'},1,easy,-0.9675558805465698,0.6681959629058838,0.0,1.0219959020614624,1.024893045425415,{'gemini_2.5_flash:arc186_a:426:fwd': 'factor_1'},"{'claude_haiku_4_5': 0.0, 'mistral_14b': 1.0, 'mistral_3b': 1.0, 'mistral_8b': 1.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_27b': 1.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0}"
2802,['gemini_2.5_flash_lite:2802:4:fwd'],['gemini_2.5_flash_lite:2802:4'],['gemini_2.5_flash_lite'],['fwd'],{'gemini_2.5_flash_lite:2802:4:fwd': 'A'},1,easy,-0.9731826782226562,0.6625691652297974,0.0,1.022562861442566,1.0254578590393066,{'gemini_2.5_flash_lite:2802:4:fwd': 'factor_1'},"{'claude_haiku_4_5': 0.0, 'mistral_14b': 1.0, 'mistral_3b': 1.0, 'mistral_8b': 1.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_27b': 1.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0}"
3104,"['claude_3.7_sonnet:3104:198:fwd', 'claude_4_sonnet:3104:28:fwd']","['claude_3.7_sonnet:3104:198', 'claude_4_sonnet:3104:28']","['claude_3.7_sonnet', 'claude_4_sonnet']",['fwd'],"{'claude_3.7_sonnet:3104:198:fwd': 'A', 'claude_4_sonnet:3104:28:fwd': 'A'}",2,easy,-4.512469321489334,-2.8767175376415253,4.987324966235418,2.0759369680792608,2.0757837101240706,"{'claude_3.7_sonnet:3104:198:fwd': 'factor_1', 'claude_4_sonnet:3104:28:fwd': 'factor_1'}","{'claude_haiku_4_5': 1.0, 'mistral_14b': 0.5, 'mistral_3b': 1.0, 'mistral_8b': 1.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_27b': 1.0, 'qwen3_5_2b': 0.5, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 1.0}"
3617,['gemini_2.5_flash_lite:3617:121:bwd'],['gemini_2.5_flash_lite:3617:121'],['gemini_2.5_flash_lite'],['bwd'],{'gemini_2.5_flash_lite:3617:121:bwd': 'B'},1,easy,-0.9870663285255432,0.6486855149269104,0.0,0.8707305788993835,0.8742850422859192,{'gemini_2.5_flash_lite:3617:121:bwd': 'factor_1'},"{'claude_haiku_4_5': 1.0, 'mistral_14b': 1.0, 'mistral_3b': 0.0, 'mistral_8b': 1.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_27b': 1.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 1.0}"
abc370_c,"['gemini_2.5_flash:abc370_c:220:fwd', 'gemini_2.5_flash_lite:abc370_c:303:bwd', 'claude_4_sonnet:abc370_c:219:fwd']","['gemini_2.5_flash:abc370_c:220', 'gemini_2.5_flash_lite:abc370_c:303', 'claude_4_sonnet:abc370_c:219']","['claude_4_sonnet', 'gemini_2.5_flash', 'gemini_2.5_flash_lite']","['bwd', 'fwd']","{'gemini_2.5_flash:abc370_c:220:fwd': 'A', 'gemini_2.5_flash_lite:abc370_c:303:bwd': 'B', 'claude_4_sonnet:abc370_c:219:fwd': 'A'}",3,easy,-3.0282689531644187,-1.3925171494483948,2.3735812360561512,1.9238353818490754,1.9235203748197998,"{'gemini_2.5_flash:abc370_c:220:fwd': 'factor_1', 'gemini_2.5_flash_lite:abc370_c:303:bwd': 'factor_1', 'claude_4_sonnet:abc370_c:219:fwd': 'factor_1'}","{'claude_haiku_4_5': 1.0, 'mistral_14b': 0.6666666666666666, 'mistral_3b': 0.6666666666666666, 'mistral_8b': 1.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_27b': 1.0, 'qwen3_5_2b': 0.6666666666666666, 'qwen3_5_4b': 0.6666666666666666, 'qwen3_5_9b': 1.0}"
1873_A,['gemini_2.5_flash:1873_A:0:bwd'],['gemini_2.5_flash:1873_A:0'],['gemini_2.5_flash'],['bwd'],{'gemini_2.5_flash:1873_A:0:bwd': 'B'},1,easy,-0.9894249439239502,0.6463268995285034,0.0,0.8711207509040833,0.8746732473373413,{'gemini_2.5_flash:1873_A:0:bwd': 'factor_1'},"{'claude_haiku_4_5': 1.0, 'mistral_14b': 1.0, 'mistral_3b': 0.0, 'mistral_8b': 1.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_27b': 1.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 1.0}"
abc372_c,"['claude_4_sonnet:abc372_c:222:bwd', 'claude_3.7_sonnet:abc372_c:148:bwd', 'gemini_2.5_flash:abc372_c:401:fwd']","['claude_4_sonnet:abc372_c:222', 'claude_3.7_sonnet:abc372_c:148', 'gemini_2.5_flash:abc372_c:401']","['claude_3.7_sonnet', 'claude_4_sonnet', 'gemini_2.5_flash']","['bwd', 'fwd']","{'claude_4_sonnet:abc372_c:222:bwd': 'B', 'claude_3.7_sonnet:abc372_c:148:bwd': 'B', 'gemini_2.5_flash:abc372_c:401:fwd': 'A'}",3,medium,-4.721758385499318,-3.0860065817832947,5.836339258634336,0.7596036930454416,0.7607607336017641,"{'claude_4_sonnet:abc372_c:222:bwd': 'factor_1', 'claude_3.7_sonnet:abc372_c:148:bwd': 'factor_1', 'gemini_2.5_flash:abc372_c:401:fwd': 'factor_1'}","{'claude_haiku_4_5': 0.6666666666666666, 'mistral_14b': 1.0, 'mistral_3b': 0.6666666666666666, 'mistral_8b': 1.0, 'qwen3_5_0_8b': 0.3333333333333333, 'qwen3_5_27b': 1.0, 'qwen3_5_2b': 0.3333333333333333, 'qwen3_5_4b': 0.6666666666666666, 'qwen3_5_9b': 1.0}"
3403,"['claude_3.7_sonnet:3403:42:bwd', 'gemini_2.5_flash:3403:339:fwd', 'claude_4_opus:3403:31:bwd', 'claude_4_sonnet:3403:54:fwd']","['claude_3.7_sonnet:3403:42', 'gemini_2.5_flash:3403:339', 'claude_4_opus:3403:31', 'claude_4_sonnet:3403:54']","['claude_3.7_sonnet', 'claude_4_opus', 'claude_4_sonnet', 'gemini_2.5_flash']","['bwd', 'fwd']","{'claude_3.7_sonnet:3403:42:bwd': 'B', 'gemini_2.5_flash:3403:339:fwd': 'A', 'claude_4_opus:3403:31:bwd': 'B', 'claude_4_sonnet:3403:54:fwd': 'A'}",4,easy,-5.7600846737623215,-4.124332919716835,4.429788657234567,1.060075722241939,1.060387992402943,"{'claude_3.7_sonnet:3403:42:bwd': 'factor_1', 'gemini_2.5_flash:3403:339:fwd': 'factor_1', 'claude_4_opus:3403:31:bwd': 'factor_1', 'claude_4_sonnet:3403:54:fwd': 'factor_1'}","{'claude_haiku_4_5': 1.0, 'mistral_14b': 1.0, 'mistral_3b': 0.5, 'mistral_8b': 1.0, 'qwen3_5_0_8b': 0.5, 'qwen3_5_27b': 0.75, 'qwen3_5_2b': 0.25, 'qwen3_5_4b': 0.5, 'qwen3_5_9b': 0.75}"
3559,"['claude_4_sonnet:3559:76:bwd', 'qwen3_235b:3559:54:fwd', 'gemini_2.5_flash:3559:69:fwd', 'claude_4_opus:3559:48:fwd', 'gemini_2.5_pro:3559:216:fwd', 'gemini_2.5_flash_lite:3559:105:fwd']","['claude_4_sonnet:3559:76', 'qwen3_235b:3559:54', 'gemini_2.5_flash:3559:69', 'claude_4_opus:3559:48', 'gemini_2.5_pro:3559:216', 'gemini_2.5_flash_lite:3559:105']","['claude_4_opus', 'claude_4_sonnet', 'gemini_2.5_flash', 'gemini_2.5_flash_lite', 'gemini_2.5_pro', 'qwen3_235b']","['bwd', 'fwd']","{'claude_4_sonnet:3559:76:bwd': 'B', 'qwen3_235b:3559:54:fwd': 'A', 'gemini_2.5_flash:3559:69:fwd': 'A', 'claude_4_opus:3559:48:fwd': 'A', 'gemini_2.5_pro:3559:216:fwd': 'A', 'gemini_2.5_flash_lite:3559:105:fwd': 'A'}",6,easy,-5.989940623442332,-4.354188859462738,3.6845815430939344,1.1798381264220306,1.1797660638575718,"{'claude_4_sonnet:3559:76:bwd': 'factor_1', 'qwen3_235b:3559:54:fwd': 'factor_1', 'gemini_2.5_flash:3559:69:fwd': 'factor_1', 'claude_4_opus:3559:48:fwd': 'factor_1', 'gemini_2.5_pro:3559:216:fwd': 'factor_1', 'gemini_2.5_flash_lite:3559:105:fwd': 'factor_1'}","{'claude_haiku_4_5': 0.8333333333333334, 'mistral_14b': 1.0, 'mistral_3b': 0.8333333333333334, 'mistral_8b': 1.0, 'qwen3_5_0_8b': 0.8333333333333334, 'qwen3_5_27b': 0.6666666666666666, 'qwen3_5_2b': 0.3333333333333333, 'qwen3_5_4b': 0.16666666666666666, 'qwen3_5_9b': 0.8333333333333334}"
2916,['claude_4_sonnet:2916:15:bwd'],['claude_4_sonnet:2916:15'],['claude_4_sonnet'],['bwd'],{'claude_4_sonnet:2916:15:bwd': 'B'},1,medium,-0.993334949016571,0.6424168944358826,0.0,0.8717420101165771,0.8752914071083069,{'claude_4_sonnet:2916:15:bwd': 'factor_1'},"{'claude_haiku_4_5': 1.0, 'mistral_14b': 1.0, 'mistral_3b': 0.0, 'mistral_8b': 1.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_27b': 1.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 1.0}"
3715,"['gemini_2.5_pro:3715:60:bwd', 'qwen3_235b:3715:80:fwd', 'gemini_2.5_flash:3715:102:fwd']","['gemini_2.5_pro:3715:60', 'qwen3_235b:3715:80', 'gemini_2.5_flash:3715:102']","['gemini_2.5_flash', 'gemini_2.5_pro', 'qwen3_235b']","['bwd', 'fwd']","{'gemini_2.5_pro:3715:60:bwd': 'B', 'qwen3_235b:3715:80:fwd': 'A', 'gemini_2.5_flash:3715:102:fwd': 'A'}",3,hard,-4.8390233516693115,-3.2032715876897178,3.320180944129936,1.4488994839592388,1.449006957168854,"{'gemini_2.5_pro:3715:60:bwd': 'factor_1', 'qwen3_235b:3715:80:fwd': 'factor_1', 'gemini_2.5_flash:3715:102:fwd': 'factor_1'}","{'claude_haiku_4_5': 1.0, 'mistral_14b': 0.6666666666666666, 'mistral_3b': 1.0, 'mistral_8b': 0.6666666666666666, 'qwen3_5_0_8b': 0.6666666666666666, 'qwen3_5_27b': 0.6666666666666666, 'qwen3_5_2b': 0.6666666666666666, 'qwen3_5_4b': 0.3333333333333333, 'qwen3_5_9b': 0.6666666666666666}"
