item_id,difficulty,difficulty_centered,easiness_z,loading_factor_1,loading_factor_2,dominant_factor,item_id_meta,pair_id,source,split,gold_letter,difficulty_laplace_se,difficulty_centered_laplace_se,difficulty_centered_laplace_lo,difficulty_centered_laplace_hi,solver_scores
7450,0.2060842514038086,0.6130508184432983,-0.2060842514038086,-7.396952152252197,-0.47554850578308105,factor_1,7450,f805817d-968d-5b0b-a2b2-4c62c9b848d3,mmlu-pro-economics,gpt,H,1.7453422546386719,1.8579108715057373,-3.0284547805786133,4.254556179046631,"{'claude_haiku_4_5_20251001': 1.0, 'claude_sonnet_4_6': 1.0, 'mistralai_ministral_3_14b_instruct_2512_bf16': 0.0, 'mistralai_ministral_3_3b_instruct_2512_bf16': 0.0, 'mistralai_ministral_3_8b_instruct_2512_bf16': 0.0, 'qwen_qwen3_5_0_8b': 0.0, 'qwen_qwen3_5_27b': 1.0, 'qwen_qwen3_5_2b': 0.0, 'qwen_qwen3_5_4b': 1.0, 'qwen_qwen3_5_9b': 0.0}"
11281,0.19728045165538788,0.6042470335960388,-0.19728045165538788,-0.25362342596054077,-0.06532976031303406,factor_1,11281,fb954577-c6d1-524a-bf7c-c64f0c005022,mmlu-pro-philosophy,gpt,A,0.6949615478515625,0.9601425528526306,-1.277632474899292,2.48612642288208,"{'claude_haiku_4_5_20251001': 0.0, 'claude_sonnet_4_6': 1.0, 'mistralai_ministral_3_14b_instruct_2512_bf16': 0.0, 'mistralai_ministral_3_3b_instruct_2512_bf16': 0.0, 'mistralai_ministral_3_8b_instruct_2512_bf16': 0.0, 'qwen_qwen3_5_0_8b': 1.0, 'qwen_qwen3_5_27b': 1.0, 'qwen_qwen3_5_2b': 1.0, 'qwen_qwen3_5_4b': 0.0, 'qwen_qwen3_5_9b': 0.0}"
11002,0.19694240391254425,0.6039089560508728,-0.19694240391254425,-0.25365203619003296,-0.06536343693733215,factor_1,11002,aecacdc0-1dfc-5339-b6c7-eea5baa1471d,mmlu-pro-philosophy,gpt,A,0.6949533224105835,0.9601366519927979,-1.277958869934082,2.485776901245117,"{'claude_haiku_4_5_20251001': 0.0, 'claude_sonnet_4_6': 1.0, 'mistralai_ministral_3_14b_instruct_2512_bf16': 0.0, 'mistralai_ministral_3_3b_instruct_2512_bf16': 0.0, 'mistralai_ministral_3_8b_instruct_2512_bf16': 0.0, 'qwen_qwen3_5_0_8b': 1.0, 'qwen_qwen3_5_27b': 1.0, 'qwen_qwen3_5_2b': 1.0, 'qwen_qwen3_5_4b': 0.0, 'qwen_qwen3_5_9b': 0.0}"
10638,0.18921811878681183,0.5961846709251404,-0.18921811878681183,-0.26824942231178284,0.05616436526179314,factor_1,10638,4e13a976-9009-5501-87c2-bd1b20c0b84f,mmlu-pro-computer science,gpt,A,0.7035146951675415,0.9662710428237915,-1.2977066040039062,2.4900760650634766,"{'claude_haiku_4_5_20251001': 1.0, 'claude_sonnet_4_6': 1.0, 'mistralai_ministral_3_14b_instruct_2512_bf16': 0.0, 'mistralai_ministral_3_3b_instruct_2512_bf16': 0.0, 'mistralai_ministral_3_8b_instruct_2512_bf16': 0.0, 'qwen_qwen3_5_0_8b': 1.0, 'qwen_qwen3_5_27b': 0.0, 'qwen_qwen3_5_2b': 1.0, 'qwen_qwen3_5_4b': 0.0, 'qwen_qwen3_5_9b': 0.0}"
3335,0.16717155277729034,0.5741381049156189,-0.16717155277729034,-7.684481620788574,-6.008185386657715,factor_1,3335,2328c85f-6803-5f2c-9ccb-f429dea4428c,mmlu-pro-biology,gpt,D,2.389664888381958,2.466071844100952,-4.259362697601318,5.407639026641846,"{'claude_haiku_4_5_20251001': 0.0, 'claude_sonnet_4_6': 1.0, 'mistralai_ministral_3_14b_instruct_2512_bf16': 0.0, 'mistralai_ministral_3_3b_instruct_2512_bf16': 0.0, 'mistralai_ministral_3_8b_instruct_2512_bf16': 0.0, 'qwen_qwen3_5_0_8b': 0.0, 'qwen_qwen3_5_27b': 1.0, 'qwen_qwen3_5_2b': 0.0, 'qwen_qwen3_5_4b': 1.0, 'qwen_qwen3_5_9b': 1.0}"
10479,0.15807455778121948,0.5650411248207092,-0.15807455778121948,-5.814250946044922,-4.483924865722656,factor_1,10479,10c0a6e7-a697-5d79-ac6b-47ed30c4cba5,mmlu-pro-computer science,gpt,D,1.8417069911956787,1.947564721107483,-3.252185821533203,4.382267951965332,"{'claude_haiku_4_5_20251001': 0.0, 'claude_sonnet_4_6': 1.0, 'mistralai_ministral_3_14b_instruct_2512_bf16': 0.0, 'mistralai_ministral_3_3b_instruct_2512_bf16': 0.0, 'mistralai_ministral_3_8b_instruct_2512_bf16': 0.0, 'qwen_qwen3_5_0_8b': 0.0, 'qwen_qwen3_5_27b': 1.0, 'qwen_qwen3_5_2b': 0.0, 'qwen_qwen3_5_4b': 1.0, 'qwen_qwen3_5_9b': 1.0}"
4238,0.14686144888401031,0.5538280010223389,-0.14686144888401031,-0.6906700730323792,-0.3153063654899597,factor_1,4238,d50b6560-bbb7-5118-b329-8ed50c155365,mmlu-pro-chemistry,gpt,G,0.8230490684509277,1.0553609132766724,-1.5146794319152832,2.622335433959961,"{'claude_haiku_4_5_20251001': 1.0, 'claude_sonnet_4_6': 1.0, 'mistralai_ministral_3_14b_instruct_2512_bf16': 0.0, 'mistralai_ministral_3_3b_instruct_2512_bf16': 0.0, 'mistralai_ministral_3_8b_instruct_2512_bf16': 0.0, 'qwen_qwen3_5_0_8b': 1.0, 'qwen_qwen3_5_27b': 0.0, 'qwen_qwen3_5_2b': 0.0, 'qwen_qwen3_5_4b': 1.0, 'qwen_qwen3_5_9b': 0.0}"
5130,0.1098288893699646,0.5167954564094543,-0.1098288893699646,-0.4575311541557312,-0.07461526989936829,factor_1,5130,122e221d-9581-5240-889a-1106c2d167c0,mmlu-pro-other,gpt,A,0.7554171681404114,1.0042004585266113,-1.4514374732971191,2.4850285053253174,"{'claude_haiku_4_5_20251001': 0.0, 'claude_sonnet_4_6': 1.0, 'mistralai_ministral_3_14b_instruct_2512_bf16': 0.0, 'mistralai_ministral_3_3b_instruct_2512_bf16': 1.0, 'mistralai_ministral_3_8b_instruct_2512_bf16': 0.0, 'qwen_qwen3_5_0_8b': 0.0, 'qwen_qwen3_5_27b': 0.0, 'qwen_qwen3_5_2b': 0.0, 'qwen_qwen3_5_4b': 1.0, 'qwen_qwen3_5_9b': 1.0}"
6105,0.10167146474123001,0.5086380243301392,-0.10167146474123001,-7.322007179260254,-5.676800727844238,factor_1,6105,0cdc4e4b-d2a3-5218-b01a-c60f2e407d5e,mmlu-pro-health,gpt,J,2.262585401535034,2.344777822494507,-4.087126731872559,5.104402542114258,"{'claude_haiku_4_5_20251001': 0.0, 'claude_sonnet_4_6': 1.0, 'mistralai_ministral_3_14b_instruct_2512_bf16': 0.0, 'mistralai_ministral_3_3b_instruct_2512_bf16': 0.0, 'mistralai_ministral_3_8b_instruct_2512_bf16': 0.0, 'qwen_qwen3_5_0_8b': 0.0, 'qwen_qwen3_5_27b': 1.0, 'qwen_qwen3_5_2b': 0.0, 'qwen_qwen3_5_4b': 1.0, 'qwen_qwen3_5_9b': 1.0}"
11712,0.04740108177065849,0.45436763763427734,-0.04740108177065849,0.8608908653259277,0.4445469379425049,factor_1,11712,3239d81d-8220-5b81-99e0-1b7a470df3be,mmlu-pro-engineering,gpt,E,1.0714133977890015,1.2562615871429443,-2.0079050064086914,2.916640281677246,"{'claude_haiku_4_5_20251001': 1.0, 'claude_sonnet_4_6': 0.0, 'mistralai_ministral_3_14b_instruct_2512_bf16': 1.0, 'mistralai_ministral_3_3b_instruct_2512_bf16': 1.0, 'mistralai_ministral_3_8b_instruct_2512_bf16': 1.0, 'qwen_qwen3_5_0_8b': 1.0, 'qwen_qwen3_5_27b': None, 'qwen_qwen3_5_2b': 0.0, 'qwen_qwen3_5_4b': 0.0, 'qwen_qwen3_5_9b': None}"
931,-0.04316340759396553,0.3638031482696533,0.04316340759396553,-0.17439213395118713,0.22508829832077026,factor_2,931,a32ef549-a356-5507-8743-1e07d4e61423,mmlu-pro-law,gpt,B,0.6857125759124756,0.9535564184188843,-1.5051674842834473,2.232773780822754,"{'claude_haiku_4_5_20251001': 1.0, 'claude_sonnet_4_6': 1.0, 'mistralai_ministral_3_14b_instruct_2512_bf16': 1.0, 'mistralai_ministral_3_3b_instruct_2512_bf16': 0.0, 'mistralai_ministral_3_8b_instruct_2512_bf16': 0.0, 'qwen_qwen3_5_0_8b': 1.0, 'qwen_qwen3_5_27b': 0.0, 'qwen_qwen3_5_2b': 0.0, 'qwen_qwen3_5_4b': 1.0, 'qwen_qwen3_5_9b': 0.0}"
12029,-0.05711336433887482,0.3498532176017761,0.05711336433887482,4.017335891723633,5.815849304199219,factor_2,12029,3be26fc0-ead5-5d0f-8c87-2feb0524e902,mmlu-pro-engineering,gpt,B,3.4362130165100098,3.4784176349639893,-6.467845439910889,7.167551517486572,"{'claude_haiku_4_5_20251001': 1.0, 'claude_sonnet_4_6': 1.0, 'mistralai_ministral_3_14b_instruct_2512_bf16': 1.0, 'mistralai_ministral_3_3b_instruct_2512_bf16': 1.0, 'mistralai_ministral_3_8b_instruct_2512_bf16': 1.0, 'qwen_qwen3_5_0_8b': 0.0, 'qwen_qwen3_5_27b': 0.0, 'qwen_qwen3_5_2b': 1.0, 'qwen_qwen3_5_4b': 0.0, 'qwen_qwen3_5_9b': 0.0}"
5091,-0.11715526878833771,0.28981131315231323,0.11715526878833771,-13.197864532470703,-0.40267157554626465,factor_1,5091,c6b860be-9938-5c34-97fc-70dfc51bbfb7,mmlu-pro-other,gpt,A,2.73531436920166,2.7982048988342285,-5.194670677185059,5.774292945861816,"{'claude_haiku_4_5_20251001': 1.0, 'claude_sonnet_4_6': 1.0, 'mistralai_ministral_3_14b_instruct_2512_bf16': 0.0, 'mistralai_ministral_3_3b_instruct_2512_bf16': 0.0, 'mistralai_ministral_3_8b_instruct_2512_bf16': 0.0, 'qwen_qwen3_5_0_8b': 0.0, 'qwen_qwen3_5_27b': 1.0, 'qwen_qwen3_5_2b': 0.0, 'qwen_qwen3_5_4b': None, 'qwen_qwen3_5_9b': 0.0}"
2714,-0.21244752407073975,0.19451904296875,0.21244752407073975,0.3420979976654053,0.6210471987724304,factor_2,2714,7c22d528-b258-5125-9bcc-877df3431ae1,mmlu-pro-psychology,gpt,B,0.7958165407180786,1.0345402956008911,-1.8331799507141113,2.2222180366516113,"{'claude_haiku_4_5_20251001': 1.0, 'claude_sonnet_4_6': 1.0, 'mistralai_ministral_3_14b_instruct_2512_bf16': 1.0, 'mistralai_ministral_3_3b_instruct_2512_bf16': 0.0, 'mistralai_ministral_3_8b_instruct_2512_bf16': 1.0, 'qwen_qwen3_5_0_8b': 1.0, 'qwen_qwen3_5_27b': 0.0, 'qwen_qwen3_5_2b': 1.0, 'qwen_qwen3_5_4b': 0.0, 'qwen_qwen3_5_9b': 0.0}"
12194,-0.3555484116077423,0.051418155431747437,0.3555484116077423,0.00971844419836998,0.36119839549064636,factor_2,12194,82f31019-2814-5ac8-a269-2c247e9a0833,mmlu-pro-engineering,gpt,D,0.7257080674171448,0.9823375940322876,-1.8739635944366455,1.9767999649047852,"{'claude_haiku_4_5_20251001': 1.0, 'claude_sonnet_4_6': 1.0, 'mistralai_ministral_3_14b_instruct_2512_bf16': 1.0, 'mistralai_ministral_3_3b_instruct_2512_bf16': 1.0, 'mistralai_ministral_3_8b_instruct_2512_bf16': 0.0, 'qwen_qwen3_5_0_8b': 1.0, 'qwen_qwen3_5_27b': 0.0, 'qwen_qwen3_5_2b': 0.0, 'qwen_qwen3_5_4b': 0.0, 'qwen_qwen3_5_9b': 1.0}"
3714,-0.35696935653686523,0.04999721050262451,0.35696935653686523,-0.3296019732952118,-0.005832597613334656,factor_1,3714,7437394e-a300-5428-b321-e3ce7dd9b694,mmlu-pro-chemistry,gpt,G,0.7064327597618103,0.9683701395988464,-1.8480082750320435,1.9480026960372925,"{'claude_haiku_4_5_20251001': 1.0, 'claude_sonnet_4_6': 1.0, 'mistralai_ministral_3_14b_instruct_2512_bf16': 0.0, 'mistralai_ministral_3_3b_instruct_2512_bf16': 0.0, 'mistralai_ministral_3_8b_instruct_2512_bf16': 0.0, 'qwen_qwen3_5_0_8b': 1.0, 'qwen_qwen3_5_27b': 1.0, 'qwen_qwen3_5_2b': 1.0, 'qwen_qwen3_5_4b': 0.0, 'qwen_qwen3_5_9b': 0.0}"
9019,-0.414261132478714,-0.007294565439224243,0.414261132478714,2.317138671875,3.739727020263672,factor_2,9019,e8f304d3-029a-5738-84eb-1268268a44da,mmlu-pro-math,gpt,B,34.82207489013672,34.60165023803711,-67.82653045654297,67.81194305419922,"{'claude_haiku_4_5_20251001': None, 'claude_sonnet_4_6': 1.0, 'mistralai_ministral_3_14b_instruct_2512_bf16': 1.0, 'mistralai_ministral_3_3b_instruct_2512_bf16': 1.0, 'mistralai_ministral_3_8b_instruct_2512_bf16': 1.0, 'qwen_qwen3_5_0_8b': None, 'qwen_qwen3_5_27b': None, 'qwen_qwen3_5_2b': None, 'qwen_qwen3_5_4b': 0.0, 'qwen_qwen3_5_9b': None}"
10716,-0.5125665664672852,-0.10559999942779541,0.5125665664672852,-0.48035094141960144,0.3907400667667389,factor_1,10716,754b1cf8-067c-513f-a0d3-c8bd401e8afb,mmlu-pro-computer science,gpt,F,0.7174266576766968,0.9763150811195374,-2.0191774368286133,1.807977557182312,"{'claude_haiku_4_5_20251001': 0.0, 'claude_sonnet_4_6': 1.0, 'mistralai_ministral_3_14b_instruct_2512_bf16': 1.0, 'mistralai_ministral_3_3b_instruct_2512_bf16': 0.0, 'mistralai_ministral_3_8b_instruct_2512_bf16': 0.0, 'qwen_qwen3_5_0_8b': 0.0, 'qwen_qwen3_5_27b': 1.0, 'qwen_qwen3_5_2b': 0.0, 'qwen_qwen3_5_4b': 1.0, 'qwen_qwen3_5_9b': 1.0}"
2443,-0.5203332304954529,-0.11336666345596313,0.5203332304954529,-0.4831230342388153,0.39239537715911865,factor_1,2443,5b13ebd9-3880-5331-bfcf-ac5ab4bed92a,mmlu-pro-psychology,gpt,H,0.7176476120948792,0.9764753580093384,-2.0272583961486816,1.800525188446045,"{'claude_haiku_4_5_20251001': 0.0, 'claude_sonnet_4_6': 1.0, 'mistralai_ministral_3_14b_instruct_2512_bf16': 1.0, 'mistralai_ministral_3_3b_instruct_2512_bf16': 0.0, 'mistralai_ministral_3_8b_instruct_2512_bf16': 0.0, 'qwen_qwen3_5_0_8b': 0.0, 'qwen_qwen3_5_27b': 1.0, 'qwen_qwen3_5_2b': 0.0, 'qwen_qwen3_5_4b': 1.0, 'qwen_qwen3_5_9b': 1.0}"
11633,-0.5588130950927734,-0.1518465280532837,0.5588130950927734,-0.20972442626953125,-0.020706836134195328,factor_1,11633,c89566b4-5831-5242-8ae9-45c2f0ae955c,mmlu-pro-engineering,gpt,C,0.7173031568527222,0.9762254953384399,-2.065248489379883,1.7615554332733154,"{'claude_haiku_4_5_20251001': 0.0, 'claude_sonnet_4_6': 1.0, 'mistralai_ministral_3_14b_instruct_2512_bf16': 0.0, 'mistralai_ministral_3_3b_instruct_2512_bf16': 1.0, 'mistralai_ministral_3_8b_instruct_2512_bf16': 1.0, 'qwen_qwen3_5_0_8b': 0.0, 'qwen_qwen3_5_27b': 1.0, 'qwen_qwen3_5_2b': 1.0, 'qwen_qwen3_5_4b': None, 'qwen_qwen3_5_9b': 0.0}"
10340,-0.5659415125846863,-0.15897494554519653,0.5659415125846863,-3.8579835891723633,3.765411853790283,factor_1,10340,d2b16371-9e1f-5869-aa69-579218b20eaa,mmlu-pro-physics,gpt,D,16.995670318603516,16.89812469482422,-33.279296875,32.96134948730469,"{'claude_haiku_4_5_20251001': 1.0, 'claude_sonnet_4_6': 1.0, 'mistralai_ministral_3_14b_instruct_2512_bf16': 1.0, 'mistralai_ministral_3_3b_instruct_2512_bf16': 0.0, 'mistralai_ministral_3_8b_instruct_2512_bf16': 0.0, 'qwen_qwen3_5_0_8b': None, 'qwen_qwen3_5_27b': None, 'qwen_qwen3_5_2b': None, 'qwen_qwen3_5_4b': 0.0, 'qwen_qwen3_5_9b': None}"
8093,-0.5755907893180847,-0.16862422227859497,0.5755907893180847,-0.607214093208313,-0.10241872072219849,factor_1,8093,40c35c1b-4d3a-56ae-a7fa-22307efca211,mmlu-pro-math,gpt,B,0.7840495705604553,1.0256338119506836,-2.178866386413574,1.8416180610656738,"{'claude_haiku_4_5_20251001': 0.0, 'claude_sonnet_4_6': 1.0, 'mistralai_ministral_3_14b_instruct_2512_bf16': 0.0, 'mistralai_ministral_3_3b_instruct_2512_bf16': 0.0, 'mistralai_ministral_3_8b_instruct_2512_bf16': 1.0, 'qwen_qwen3_5_0_8b': 0.0, 'qwen_qwen3_5_27b': 1.0, 'qwen_qwen3_5_2b': 0.0, 'qwen_qwen3_5_4b': 1.0, 'qwen_qwen3_5_9b': 1.0}"
8351,-0.6086227893829346,-0.20165622234344482,0.6086227893829346,-0.537231981754303,0.038571324199438095,factor_1,8351,af8bbf3a-253a-5a14-8ec9-27d0f093d61d,mmlu-pro-math,gpt,J,0.7573741674423218,1.0056543350219727,-2.172738790512085,1.7694263458251953,"{'claude_haiku_4_5_20251001': 1.0, 'claude_sonnet_4_6': 1.0, 'mistralai_ministral_3_14b_instruct_2512_bf16': 0.0, 'mistralai_ministral_3_3b_instruct_2512_bf16': 0.0, 'mistralai_ministral_3_8b_instruct_2512_bf16': 0.0, 'qwen_qwen3_5_0_8b': 1.0, 'qwen_qwen3_5_27b': 1.0, 'qwen_qwen3_5_2b': 0.0, 'qwen_qwen3_5_4b': 0.0, 'qwen_qwen3_5_9b': 1.0}"
5958,-0.7124088406562805,-0.30544227361679077,0.7124088406562805,-1.171659231185913,-0.7308621406555176,factor_1,5958,336452fa-776b-5de9-98c8-2a6685d840fa,mmlu-pro-other,gpt,J,0.9537948966026306,1.1589152812957764,-2.576916217803955,1.966031551361084,"{'claude_haiku_4_5_20251001': 0.0, 'claude_sonnet_4_6': 1.0, 'mistralai_ministral_3_14b_instruct_2512_bf16': 0.0, 'mistralai_ministral_3_3b_instruct_2512_bf16': 0.0, 'mistralai_ministral_3_8b_instruct_2512_bf16': 0.0, 'qwen_qwen3_5_0_8b': 0.0, 'qwen_qwen3_5_27b': 1.0, 'qwen_qwen3_5_2b': 1.0, 'qwen_qwen3_5_4b': None, 'qwen_qwen3_5_9b': 1.0}"
2646,-0.7580398321151733,-0.3510732650756836,0.7580398321151733,-1.1950740814208984,1.0069732666015625,factor_1,2646,faba206f-9a89-5991-9ac3-f43727d2a566,mmlu-pro-psychology,gpt,I,0.9321385025978088,1.1413905620574951,-2.5881989002227783,1.8860523700714111,"{'claude_haiku_4_5_20251001': 1.0, 'claude_sonnet_4_6': 1.0, 'mistralai_ministral_3_14b_instruct_2512_bf16': 1.0, 'mistralai_ministral_3_3b_instruct_2512_bf16': 0.0, 'mistralai_ministral_3_8b_instruct_2512_bf16': 0.0, 'qwen_qwen3_5_0_8b': None, 'qwen_qwen3_5_27b': 0.0, 'qwen_qwen3_5_2b': 0.0, 'qwen_qwen3_5_4b': 1.0, 'qwen_qwen3_5_9b': 0.0}"
441,-0.7601910829544067,-0.353224515914917,0.7601910829544067,0.06312085688114166,0.23634052276611328,factor_2,441,97e2c15b-92c8-5934-bf37-c46fbf095930,mmlu-pro-business,gpt,A,0.7290583848953247,0.9847831130027771,-2.2833995819091797,1.5769504308700562,"{'claude_haiku_4_5_20251001': 1.0, 'claude_sonnet_4_6': 1.0, 'mistralai_ministral_3_14b_instruct_2512_bf16': 1.0, 'mistralai_ministral_3_3b_instruct_2512_bf16': 1.0, 'mistralai_ministral_3_8b_instruct_2512_bf16': 1.0, 'qwen_qwen3_5_0_8b': 1.0, 'qwen_qwen3_5_27b': 0.0, 'qwen_qwen3_5_2b': 0.0, 'qwen_qwen3_5_4b': 1.0, 'qwen_qwen3_5_9b': 0.0}"
557,-0.7643672823905945,-0.35740071535110474,0.7643672823905945,-0.854801595211029,0.48276275396347046,factor_1,557,af372926-1fbb-54bf-aff8-14c9cde2db90,mmlu-pro-business,gpt,B,1.0584982633590698,1.2454084157943726,-2.798401117324829,2.083599805831909,"{'claude_haiku_4_5_20251001': 1.0, 'claude_sonnet_4_6': 1.0, 'mistralai_ministral_3_14b_instruct_2512_bf16': 0.0, 'mistralai_ministral_3_3b_instruct_2512_bf16': 0.0, 'mistralai_ministral_3_8b_instruct_2512_bf16': 1.0, 'qwen_qwen3_5_0_8b': 0.0, 'qwen_qwen3_5_27b': 0.0, 'qwen_qwen3_5_2b': None, 'qwen_qwen3_5_4b': None, 'qwen_qwen3_5_9b': None}"
11421,-0.9124069213867188,-0.505440354347229,0.9124069213867188,-3.8304555416107178,2.296628952026367,factor_1,11421,bd2ab0d9-9fed-5c10-94a7-efa1750148f4,mmlu-pro-engineering,gpt,C,12.563872337341309,12.499841690063477,-25.005130767822266,23.994251251220703,"{'claude_haiku_4_5_20251001': 1.0, 'claude_sonnet_4_6': 1.0, 'mistralai_ministral_3_14b_instruct_2512_bf16': 0.0, 'mistralai_ministral_3_3b_instruct_2512_bf16': 0.0, 'mistralai_ministral_3_8b_instruct_2512_bf16': 0.0, 'qwen_qwen3_5_0_8b': None, 'qwen_qwen3_5_27b': None, 'qwen_qwen3_5_2b': None, 'qwen_qwen3_5_4b': None, 'qwen_qwen3_5_9b': None}"
5708,-0.9855775833129883,-0.5786110162734985,0.9855775833129883,-0.42913690209388733,0.5395018458366394,factor_2,5708,a13f48e6-1d51-5076-94bf-ff0303e4c198,mmlu-pro-other,gpt,E,0.7581242918968201,1.0062119960784912,-2.5507864952087402,1.3935645818710327,"{'claude_haiku_4_5_20251001': 1.0, 'claude_sonnet_4_6': 1.0, 'mistralai_ministral_3_14b_instruct_2512_bf16': 1.0, 'mistralai_ministral_3_3b_instruct_2512_bf16': 0.0, 'mistralai_ministral_3_8b_instruct_2512_bf16': 1.0, 'qwen_qwen3_5_0_8b': 0.0, 'qwen_qwen3_5_27b': 0.0, 'qwen_qwen3_5_2b': 1.0, 'qwen_qwen3_5_4b': 1.0, 'qwen_qwen3_5_9b': 0.0}"
3435,-1.1807692050933838,-0.773802638053894,1.1807692050933838,-0.20114928483963013,0.4220227897167206,factor_2,3435,52dc37ec-fb24-59d8-9390-53185cb0c6d1,mmlu-pro-biology,gpt,C,0.7633525133132935,1.0101059675216675,-2.753610372543335,1.2060050964355469,"{'claude_haiku_4_5_20251001': 1.0, 'claude_sonnet_4_6': 1.0, 'mistralai_ministral_3_14b_instruct_2512_bf16': 1.0, 'mistralai_ministral_3_3b_instruct_2512_bf16': 0.0, 'mistralai_ministral_3_8b_instruct_2512_bf16': 1.0, 'qwen_qwen3_5_0_8b': 1.0, 'qwen_qwen3_5_27b': 1.0, 'qwen_qwen3_5_2b': 0.0, 'qwen_qwen3_5_4b': 0.0, 'qwen_qwen3_5_9b': 1.0}"
11028,-1.2239394187927246,-0.8169728517532349,1.2239394187927246,-0.896822988986969,0.32103997468948364,factor_1,11028,2aa40f83-9d2a-5a22-8c37-817397efb2e7,mmlu-pro-philosophy,gpt,G,0.8312175273895264,1.0616610050201416,-2.8978285789489746,1.2638827562332153,"{'claude_haiku_4_5_20251001': 1.0, 'claude_sonnet_4_6': 1.0, 'mistralai_ministral_3_14b_instruct_2512_bf16': 0.0, 'mistralai_ministral_3_3b_instruct_2512_bf16': 1.0, 'mistralai_ministral_3_8b_instruct_2512_bf16': 0.0, 'qwen_qwen3_5_0_8b': 0.0, 'qwen_qwen3_5_27b': 0.0, 'qwen_qwen3_5_2b': 0.0, 'qwen_qwen3_5_4b': 1.0, 'qwen_qwen3_5_9b': 1.0}"
10646,-1.310320496559143,-0.9033539295196533,1.310320496559143,-1.0593551397323608,0.445659339427948,factor_1,10646,81ec57f2-483f-515f-93ff-78a8910b2153,mmlu-pro-computer science,gpt,F,0.9691693186759949,1.17143714427948,-3.199370861053467,1.3926630020141602,"{'claude_haiku_4_5_20251001': 1.0, 'claude_sonnet_4_6': 1.0, 'mistralai_ministral_3_14b_instruct_2512_bf16': 0.0, 'mistralai_ministral_3_3b_instruct_2512_bf16': 0.0, 'mistralai_ministral_3_8b_instruct_2512_bf16': 0.0, 'qwen_qwen3_5_0_8b': None, 'qwen_qwen3_5_27b': 0.0, 'qwen_qwen3_5_2b': 1.0, 'qwen_qwen3_5_4b': None, 'qwen_qwen3_5_9b': 1.0}"
11985,-1.4513531923294067,-1.044386625289917,1.4513531923294067,-4.153604030609131,2.0639808177948,factor_1,11985,c1891f8b-2cce-52b7-868c-6c072e79701e,mmlu-pro-engineering,gpt,A,16.221254348754883,16.129383087158203,-32.65797805786133,30.56920623779297,"{'claude_haiku_4_5_20251001': 1.0, 'claude_sonnet_4_6': 1.0, 'mistralai_ministral_3_14b_instruct_2512_bf16': 0.0, 'mistralai_ministral_3_3b_instruct_2512_bf16': 0.0, 'mistralai_ministral_3_8b_instruct_2512_bf16': 0.0, 'qwen_qwen3_5_0_8b': None, 'qwen_qwen3_5_27b': None, 'qwen_qwen3_5_2b': None, 'qwen_qwen3_5_4b': None, 'qwen_qwen3_5_9b': None}"
298,-1.46994948387146,-1.0629829168319702,1.46994948387146,-0.70278400182724,0.0829644501209259,factor_1,298,0f1fed13-d89e-5956-a5f9-11befbdb47fb,mmlu-pro-business,gpt,A,0.813630223274231,1.04812753200531,-3.1173129081726074,0.9913471937179565,"{'claude_haiku_4_5_20251001': 1.0, 'claude_sonnet_4_6': 1.0, 'mistralai_ministral_3_14b_instruct_2512_bf16': 0.0, 'mistralai_ministral_3_3b_instruct_2512_bf16': 1.0, 'mistralai_ministral_3_8b_instruct_2512_bf16': 0.0, 'qwen_qwen3_5_0_8b': 0.0, 'qwen_qwen3_5_27b': 1.0, 'qwen_qwen3_5_2b': 1.0, 'qwen_qwen3_5_4b': 1.0, 'qwen_qwen3_5_9b': 0.0}"
7599,-1.5175257921218872,-1.1105592250823975,1.5175257921218872,-0.12537990510463715,0.20929686725139618,factor_2,7599,12ab4b20-e60b-59ca-b20b-500b12900def,mmlu-pro-economics,gpt,J,0.8162471652030945,1.0501339435577393,-3.1688218116760254,0.9477033615112305,"{'claude_haiku_4_5_20251001': 1.0, 'claude_sonnet_4_6': 1.0, 'mistralai_ministral_3_14b_instruct_2512_bf16': 1.0, 'mistralai_ministral_3_3b_instruct_2512_bf16': 0.0, 'mistralai_ministral_3_8b_instruct_2512_bf16': 1.0, 'qwen_qwen3_5_0_8b': 1.0, 'qwen_qwen3_5_27b': 0.0, 'qwen_qwen3_5_2b': 1.0, 'qwen_qwen3_5_4b': 1.0, 'qwen_qwen3_5_9b': 1.0}"
9886,-1.5836982727050781,-1.1767317056655884,1.5836982727050781,-4.903677463531494,-4.5232319831848145,factor_1,9886,70ed90f8-052e-5088-a47b-70b409d2b518,mmlu-pro-physics,gpt,J,1.4511436223983765,1.5885981321334839,-4.290384292602539,1.9369207620620728,"{'claude_haiku_4_5_20251001': 0.0, 'claude_sonnet_4_6': 1.0, 'mistralai_ministral_3_14b_instruct_2512_bf16': 0.0, 'mistralai_ministral_3_3b_instruct_2512_bf16': 0.0, 'mistralai_ministral_3_8b_instruct_2512_bf16': 0.0, 'qwen_qwen3_5_0_8b': 1.0, 'qwen_qwen3_5_27b': None, 'qwen_qwen3_5_2b': None, 'qwen_qwen3_5_4b': None, 'qwen_qwen3_5_9b': 1.0}"
