question_id,solver_item_id,solver_difficulty_meta,solver_platform,solver_difficulty_centered,solver_difficulty_centered_laplace_se,judge_difficulty_centered,judge_difficulty_centered_laplace_se,judge_difficulty_pair_sd,judge_n_pair_items,solver_difficulty_percentile,judge_difficulty_percentile
abc400_d,abc400_d,medium,atcoder,0.37857770919799805,1.1687341928482056,-3.2482072909673056,1.9168445928047575,3.579478734026333,6,45.710059171597635,17.159763313609467
abc324_c,abc324_c,medium,atcoder,0.376961886882782,1.1686733961105347,0.6802564859390259,1.7177168558039335,0.6600545881123298,3,45.562130177514796,59.61538461538461
abc380_f,abc380_f,hard,atcoder,0.37544453144073486,1.1686391830444336,0.049763929843902585,1.577451160137166,5.958936017193781,5,45.41420118343195,50.14792899408283
abc362_e,abc362_e,hard,atcoder,0.3751503825187683,1.1688152551651,-0.9469683965047201,2.6888873073216453,4.030130027851878,3,45.26627218934911,38.46153846153847
abc384_e,abc384_e,hard,atcoder,0.36476606130599976,1.1686348915100098,1.6373738447825115,1.7244263643465387,2.2013266227310684,6,45.11834319526627,71.00591715976331
arc196_d,arc196_d,hard,atcoder,0.21370942890644073,0.8752561807632446,9.93575668334961,3.9125478267669678,0.0,1,44.97041420118343,99.55621301775149
1899_C,1899_C,hard,codeforces,0.20846684277057648,0.8756622672080994,1.3819096088409424,7.370149612426758,0.0,1,44.82248520710059,67.89940828402366
abc314_d,abc314_d,medium,atcoder,0.20843203365802765,0.8756687045097351,0.9553159922361374,0.42033985754421754,0.6950179130600695,4,44.67455621301775,62.278106508875744
abc332_d,abc332_d,hard,atcoder,0.08469487726688385,0.7576062679290771,-5.390721082687378,2.0159077853982645,0.2829729293777783,2,44.52662721893491,7.544378698224852
abc328_b,abc328_b,easy,atcoder,0.08347252011299133,0.7575756907463074,6.387454986572266,0.9112153213319992,5.025685974078821,2,44.37869822485207,96.44970414201184
abc388_e,abc388_e,hard,atcoder,0.010645456612110138,0.8927024006843567,1.1655391057332356,3.06739008694893,1.2199731481255986,3,44.230769230769226,64.79289940828401
abc328_c,abc328_c,medium,atcoder,-0.020564131438732147,0.7090573310852051,-9.767110824584961,9.143086433410645,0.0,1,44.08284023668639,0.8875739644970414
abc384_d,abc384_d,medium,atcoder,-0.11410960555076599,0.9044092893600464,-1.5261345386505127,1.7257682787127482,3.6381180434098943,5,43.934911242603555,32.24852071005917
arc192_a,arc192_a,medium,atcoder,-0.11739759892225266,0.9043970108032227,3.9622441132863364,1.481063849984552,2.4101309345439508,3,43.786982248520715,90.08875739644971
abc352_e,abc352_e,hard,atcoder,-0.11802804470062256,0.9044276475906372,0.469925194978714,0.7809624691190679,6.521297786134534,4,43.63905325443787,56.06508875739645
abc345_b,abc345_b,easy,atcoder,-0.14513050019741058,0.7650753855705261,-5.228333473205566,3.0608773231506348,0.0,1,43.49112426035503,7.988165680473373
abc342_c,abc342_c,medium,atcoder,-0.42498594522476196,0.9357995986938477,-1.7006733020146687,1.0371593381940747,3.0955883320502733,3,43.34319526627219,30.473372781065088
abc379_e,abc379_e,hard,atcoder,-0.4263901114463806,0.9359096884727478,-4.3523054122924805,6.678307056427002,0.0,1,43.19526627218935,11.982248520710058
abc376_d,abc376_d,medium,atcoder,-0.4341734051704407,0.9360764026641846,1.8449265956878662,3.0407192420056965,0.13077121851087348,2,43.047337278106504,73.81656804733728
abc341_b,abc341_b,easy,atcoder,-0.44001781940460205,0.9370740056037903,6.681339462598165,1.8964937926297267,5.52059834255203,3,42.89940828402367,96.59763313609467
abc393_d,abc393_d,hard,atcoder,-0.4445345997810364,0.9372771382331848,3.5772377848625183,1.41989815408592,5.745418349498989,2,42.75147928994083,88.31360946745562
abc371_c,abc371_c,medium,atcoder,-0.44565147161483765,0.9372950792312622,2.1527042388916016,1.746121664251007,7.902706054934556,2,42.60355029585799,78.10650887573965
abc301_e,abc301_e,hard,atcoder,-0.45330673456192017,0.9374973177909851,-3.4288941383361817,1.4972106048060134,6.142210108903749,5,42.455621301775146,16.272189349112427
abc394_g,abc394_g,hard,atcoder,-0.5499957203865051,0.9490640163421631,8.836299101511637,1.6249917900963642,0.9290324633706982,3,42.30769230769231,98.81656804733728
abc356_e,abc356_e,hard,atcoder,-0.5501269698143005,0.9490572810173035,1.982756793498993,2.045966063110432,6.66658610844202,4,42.15976331360947,76.4792899408284
abc377_g,abc377_g,hard,atcoder,-0.5509170889854431,0.9490561485290527,-1.7412762641906738,2.791288985651528,3.7450483030102877,3,42.01183431952663,29.585798816568047
abc399_f,abc399_f,hard,atcoder,-0.5510173439979553,0.9491097927093506,2.3755433559417725,3.0986108917732955,1.0695443902711297,2,41.86390532544378,79.88165680473372
abc384_g,abc384_g,hard,atcoder,-0.5512831211090088,0.9490640163421631,4.128034353256226,1.8377217496607507,2.8130144722841854,3,41.71597633136095,90.68047337278107
arc188_b,arc188_b,hard,atcoder,-0.5513817667961121,0.9490732550621033,3.236602306365967,0.9652071595191956,0.0,1,41.56804733727811,86.24260355029585
abc312_e,abc312_e,hard,atcoder,-0.5531904101371765,0.9491674304008484,-2.680117428302765,0.8760048066949535,3.103785888765687,2,41.42011834319527,21.745562130177515
abc353_e,abc353_e,hard,atcoder,-0.5557494163513184,0.9492425918579102,6.84700882434845,1.9493568664395786,4.046021476034615,4,41.27218934911242,96.7455621301775
arc195_a,arc195_a,medium,atcoder,-0.6800596714019775,0.8246038556098938,-2.907440106074015,1.3588227506382466,3.342419817692123,3,41.124260355029584,20.414201183431953
abc322_e,abc322_e,hard,atcoder,-0.6802282929420471,0.8246086239814758,1.7589191993077595,3.329059328474512,0.2424368285569442,3,40.976331360946745,72.18934911242604
abc371_e,abc371_e,hard,atcoder,-0.6811714768409729,0.8245605826377869,-0.862565666437149,1.7772964757130263,3.4763415144418928,4,40.828402366863905,39.201183431952664
abc350_d,abc350_d,medium,atcoder,-0.6846849322319031,0.8247780203819275,1.0546019971370697,0.5511723298601052,3.224524167407808,4,40.680473372781066,63.75739644970414
abc395_c,abc395_c,medium,atcoder,-0.690280020236969,0.8250141143798828,2.3371739387512207,0.7283382415771484,0.0,1,40.532544378698226,79.73372781065089
abc334_b,abc334_b,medium,atcoder,-0.7126362323760986,0.7422746419906616,0.2438946564992269,0.6105927715146161,2.8055649550092063,3,40.38461538461539,53.40236686390533
1873_A,1873_A,easy,codeforces,-0.8375752568244934,0.742162823677063,0.6463268995285034,0.8746732473373413,0.0,1,40.23668639053255,58.57988165680473
abc395_b,abc395_b,easy,atcoder,-0.8768951296806335,0.8471097350120544,-0.8898729085922241,3.0911582523000964,4.656943702219191,2,40.0887573964497,39.053254437869825
abc382_d,abc382_d,hard,atcoder,-1.245172142982483,0.8072662353515625,-0.687449723482132,1.1804772036346498,4.236765433430573,4,39.94082840236686,42.15976331360947
abc314_b,abc314_b,easy,atcoder,-1.2488726377487183,0.8077359199523926,-7.297702789306641,1.4770842790603638,0.0,1,39.79289940828402,2.514792899408284
abc361_c,abc361_c,medium,atcoder,-1.2493691444396973,0.8075608611106873,-0.7608818531036377,1.8304291713540757,5.970111349253599,5,39.64497041420118,39.94082840236686
abc397_c,abc397_c,medium,atcoder,-1.2515865564346313,0.8079322576522827,2.4805078506469727,7.083233833312988,0.0,1,39.49704142011834,80.76923076923077
abc355_c,abc355_c,medium,atcoder,-1.3056352138519287,0.8994577527046204,0.4885730743408203,1.0047158002853394,0.0,1,39.349112426035504,56.50887573964497
abc364_a,abc364_a,easy,atcoder,-1.3556513786315918,0.8210083246231079,12.853236198425293,1.5417560338974,0.0,1,39.201183431952664,99.85207100591717
arc182_e,arc182_e,hard,atcoder,-1.4069558382034302,0.9120431542396545,1.79789137840271,0.7946479916572571,0.0,1,39.053254437869825,73.07692307692307
abc389_f,abc389_f,hard,atcoder,-1.4079904556274414,0.9121301770210266,2.862159714102745,0.7049879945654395,6.028885801056218,4,38.90532544378698,83.4319526627219
arc193_a,arc193_a,hard,atcoder,-1.4102256298065186,0.9123390316963196,4.022120475769043,6.309124954482136,4.86572081371621,2,38.75739644970414,90.38461538461539
abc397_g,abc397_g,hard,atcoder,-1.418604850769043,0.9134894013404846,-5.10370397567749,3.0574095249176025,0.0,1,38.6094674556213,8.579881656804734
abc369_b,abc369_b,easy,atcoder,-1.4187697172164917,0.9134871959686279,0.753734827041626,2.040347435286661,3.4107631697074745,3,38.46153846153847,60.20710059171598
abc394_c,abc394_c,medium,atcoder,-1.4190889596939087,0.9135383367538452,6.16558758020401,2.192705849772895,4.268280376988915,5,38.31360946745562,95.56213017751479
abc375_g,abc375_g,hard,atcoder,-1.4192861318588257,0.9135477542877197,1.8279367685317993,4.035955039978789,0.15965479535849808,3,38.16568047337278,73.5207100591716
abc347_e,abc347_e,hard,atcoder,-1.4199893474578857,0.9136011600494385,-1.9855027198791504,4.001720642729552,7.756458513650482,2,38.01775147928994,26.479289940828405
abc329_c,abc329_c,medium,atcoder,-1.5273215770721436,0.7894742488861084,-2.0559151768684387,1.225155493432927,4.21557781435159,4,37.8698224852071,25.295857988165682
abc373_c,abc373_c,medium,atcoder,-1.5572911500930786,1.098696231842041,2.1272730827331543,6.7103166580200195,0.0,1,37.721893491124256,77.51479289940828
abc336_c,abc336_c,medium,atcoder,-1.6515066623687744,0.861125111579895,0.8338072299957275,0.7694542407989502,0.0,1,37.573964497041416,60.79881656804734
abc354_a,abc354_a,easy,atcoder,-1.6518217325210571,0.8611624836921692,-6.946758270263672,1.4668121337890625,0.0,1,37.426035502958584,3.2544378698224854
abc392_c,abc392_c,medium,atcoder,-1.6579941511154175,0.8620539903640747,0.21531033515930176,0.8519160151481628,0.0,1,37.278106508875744,52.95857988165681
abc327_d,abc327_d,medium,atcoder,-1.6581841707229614,0.8620717525482178,5.6805419921875,1.7289115071748815,4.344541651574985,2,37.1301775147929,94.23076923076923
abc331_b,abc331_b,easy,atcoder,-1.6587233543395996,0.8621475100517273,9.179418563842773,3.4705379009246826,0.0,1,36.98224852071006,98.96449704142012
abc323_c,abc323_c,medium,atcoder,-1.658902645111084,0.8621655106544495,2.3909754753112793,0.7525196671485901,0.0,1,36.83431952662722,80.02958579881657
abc375_e,abc375_e,hard,atcoder,-1.698623776435852,1.934849500656128,0.8511262178421021,1.9150768818370723,5.645209761597502,5,36.68639053254438,61.24260355029586
abc385_a,abc385_a,easy,atcoder,-1.7648755311965942,0.8420445919036865,-10.41456127166748,1.9531437158584595,0.0,1,36.53846153846153,0.7396449704142012
abc369_c,abc369_c,medium,atcoder,-1.9134169816970825,0.8993604183197021,-2.2019028663635254,0.908435594651945,2.539815859002432,4,36.3905325443787,23.5207100591716
abc338_a,abc338_a,easy,atcoder,-1.9154239892959595,0.8995974659919739,-3.3146435022354126,1.0258515871321146,3.5677381494204856,3,36.24260355029586,16.86390532544379
abc325_c,abc325_c,medium,atcoder,-1.93495774269104,0.8149522542953491,1.6252390543619792,2.055081657299321,0.764151499149446,3,36.09467455621302,70.71005917159763
abc318_b,abc318_b,easy,atcoder,-1.9351098537445068,0.8149697780609131,1.949181318283081,4.316134929656982,0.0,1,35.946745562130175,75.88757396449705
abc318_e,abc318_e,hard,atcoder,-1.94938063621521,1.1100080013275146,-1.2194863557815552,1.2747384482627933,3.653539501547045,4,35.798816568047336,34.9112426035503
abc347_c,abc347_c,medium,atcoder,-1.9533445835113525,1.1105645895004272,-1.9743024905522664,1.3136278762098395,3.9044738632832714,6,35.650887573964496,26.77514792899408
abc380_c,abc380_c,medium,atcoder,-1.9534003734588623,1.110567331314087,0.49706119298934937,2.7255614542247857,2.211604709335072,2,35.50295857988166,56.80473372781065
arc185_e,arc185_e,hard,atcoder,-1.95402991771698,1.11061692237854,0.5889267921447754,1.0814204281884072,2.5180933712164744,5,35.35502958579882,57.84023668639053
abc369_e,abc369_e,hard,atcoder,-1.955705165863037,1.1107416152954102,1.3630123138427734,5.795742988586426,0.0,1,35.20710059171598,67.45562130177515
abc349_e,abc349_e,hard,atcoder,-1.9559880495071411,1.1107677221298218,2.301340627670288,0.9357885580294735,5.405189618454877,5,35.05917159763314,79.58579881656804
abc338_e,abc338_e,hard,atcoder,-1.956343412399292,1.1107901334762573,-0.047210440039634705,1.6413516265105208,2.914335022793213,4,34.9112426035503,49.2603550295858
abc390_e,abc390_e,hard,atcoder,-1.9566545486450195,1.1108150482177734,-3.106480836868286,0.8167683418184069,8.123435459583837,5,34.76331360946745,18.639053254437872
abc352_d,abc352_d,hard,atcoder,-1.9568127393722534,1.1108278036117554,7.921850681304932,2.030066329484145,1.3101202874452533,2,34.61538461538461,97.33727810650888
abc341_e,abc341_e,hard,atcoder,-1.957600712776184,1.1108849048614502,2.593632221221924,2.5513884953224544,6.744951945480891,3,34.467455621301774,82.10059171597634
abc360_e,abc360_e,hard,atcoder,-1.9592946767807007,1.1110155582427979,-6.877838293711345,2.3917644038476253,3.1088193845892778,3,34.319526627218934,3.4023668639053253
abc384_f,abc384_f,hard,atcoder,-1.9595763683319092,1.1109821796417236,2.4832011103630065,1.3360329099180004,6.478735756694168,5,34.171597633136095,81.21301775147928
arc194_e,arc194_e,hard,atcoder,-1.962520956993103,1.1112663745880127,4.419912610735212,1.3149251590453488,5.451650499256627,7,34.023668639053255,91.71597633136095
abc372_f,abc372_f,hard,atcoder,-1.9635462760925293,1.1114119291305542,-0.7507011890411377,1.413507592543381,5.558766394715159,2,33.875739644970416,40.23668639053255
abc370_d,abc370_d,medium,atcoder,-1.9662524461746216,1.1115694046020508,3.4602053463459015,1.8330997925764865,4.5305335523228765,4,33.72781065088758,87.57396449704143
abc388_d,abc388_d,medium,atcoder,-1.9677131175994873,1.1117663383483887,-4.577128887176514,2.745897120800938,1.842124523924464,3,33.57988165680473,11.390532544378699
abc368_d,abc368_d,hard,atcoder,-1.968146800994873,1.111781120300293,-1.8843533754348756,0.8746301959017506,2.8566850305962235,5,33.43195266272189,27.958579881656803
abc305_d,abc305_d,hard,atcoder,-1.9681673049926758,1.111818552017212,1.4762929677963257,3.2203146807361662,0.7516275087929691,2,33.28402366863905,69.37869822485207
abc335_d,abc335_d,medium,atcoder,-1.971834421157837,2.1215577125549316,1.107797920703888,3.075852214989983,6.256321714290122,4,33.13609467455622,64.49704142011834
arc189_d,arc189_d,hard,atcoder,-1.9746719598770142,2.1445913314819336,0.4291303396224976,0.7956858912234122,3.823368943542791,5,32.98816568047337,55.62130177514793
abc378_e,abc378_e,hard,atcoder,-1.9766533374786377,0.9780570864677429,0.14015817642211914,2.2771610766115535,2.7990279858518465,4,32.84023668639053,52.071005917159766
abc370_e,abc370_e,hard,atcoder,-1.9769008159637451,0.9780812859535217,-2.117414871851603,4.042501540205526,2.9883830994822107,3,32.69230769230769,23.964497041420117
abc379_f,abc379_f,hard,atcoder,-1.9775822162628174,1.1124712228775024,0.0786128044128418,0.683296945302808,3.158957919008099,6,32.544378698224854,50.44378698224852
abc400_e,abc400_e,hard,atcoder,-1.9928640127182007,0.9795137047767639,-2.021027227242788,1.2157003546572371,4.890394281304292,6,32.39644970414201,25.7396449704142
abc348_e,abc348_e,hard,atcoder,-2.00346302986145,0.8506877422332764,2.5171980381011965,2.411892710644601,1.3914773632953084,5,32.24852071005917,81.65680473372781
abc380_e,abc380_e,hard,atcoder,-2.0130250453948975,1.1176058053970337,-2.4229374329249063,0.6358302573764935,7.63896484728585,6,32.10059171597633,22.928994082840237
abc341_c,abc341_c,medium,atcoder,-2.015559434890747,1.1177942752838135,-1.42564058303833,0.6992212273772114,6.221406935360461,3,31.952662721893493,33.72781065088758
abc315_d,abc315_d,medium,atcoder,-2.0175554752349854,1.1179109811782837,-2.0780490239461265,1.5503304761932026,3.8278034096556945,3,31.804733727810653,24.70414201183432
abc397_f,abc397_f,hard,atcoder,-2.017914056777954,1.1180847883224487,-0.4837050437927246,1.3421837180238971,4.563537600424387,5,31.65680473372781,45.11834319526627
abc318_d,abc318_d,medium,atcoder,-2.0184738636016846,1.11799955368042,-0.6293203681707382,2.00690606091283,3.8806672944587106,4,31.50887573964497,43.34319526627219
abc326_e,abc326_e,hard,atcoder,-2.0216565132141113,1.1182891130447388,-0.3966998755931854,0.8489315403038182,4.1003411541210415,4,31.360946745562128,45.562130177514796
abc379_c,abc379_c,medium,atcoder,-2.0267410278320312,1.1186509132385254,-1.8523894548416138,1.6120948938160957,5.1980300726889785,3,31.21301775147929,28.254437869822485
abc340_d,abc340_d,hard,atcoder,-2.0351290702819824,1.1193546056747437,-6.647246360778809,4.133926868438721,0.0,1,31.06508875739645,3.8461538461538463
abc398_d,abc398_d,hard,atcoder,-2.0357348918914795,1.1196744441986084,-0.08249455690383911,1.663947027776385,3.137394104056767,4,30.917159763313613,48.5207100591716
abc381_e,abc381_e,hard,atcoder,-2.0464799404144287,1.120751976966858,-3.634620189666748,1.1996027497329897,4.225795510542363,4,30.76923076923077,15.828402366863905
abc346_e,abc346_e,hard,atcoder,-2.049241781234741,1.1208174228668213,1.8747289578119914,0.43758478495687186,1.0567762478812859,3,30.62130177514793,74.2603550295858
abc376_c,abc376_c,medium,atcoder,-2.0493979454040527,1.1208837032318115,1.699352741241455,2.068924134722268,2.604318262467112,4,30.473372781065088,71.7455621301775
abc381_d,abc381_d,hard,atcoder,-2.0599398612976074,1.1214672327041626,1.847219854593277,2.2040895676271313,6.438665722032567,4,30.325443786982248,73.96449704142012
arc183_a,arc183_a,medium,atcoder,-2.1224193572998047,2.2389028072357178,1.440882921218872,6.212594509124756,0.0,1,30.17751479289941,68.78698224852072
abc362_d,abc362_d,hard,atcoder,-2.1429202556610107,0.8700348734855652,2.8351850509643555,1.0954052209854126,0.0,1,30.029585798816566,83.13609467455622
arc196_b,arc196_b,hard,atcoder,-2.1429848670959473,2.2716622352600098,-5.360366503397624,5.688943480503823,7.187625872721479,3,29.88165680473373,7.6923076923076925
abc311_b,abc311_b,easy,atcoder,-2.180143117904663,0.8445003628730774,1.7795265913009644,6.201716423034668,0.0,1,29.73372781065089,72.48520710059172
arc182_a,arc182_a,hard,atcoder,-2.211073875427246,2.326340436935425,-1.0532708764076233,0.5279306190383724,3.7617661432056826,4,29.585798816568047,36.83431952662722
abc397_e,abc397_e,hard,atcoder,-2.2163310050964355,2.3147714138031006,1.7279922451291765,1.7497121262881794,3.6857501064898184,7,29.437869822485208,72.0414201183432
abc321_d,abc321_d,medium,atcoder,-2.230968713760376,0.8509336113929749,9.929386138916016,3.04319429397583,0.0,1,29.289940828402365,99.40828402366864
abc366_c,abc366_c,medium,atcoder,-2.2351560592651367,0.8514375686645508,-0.5193772315979004,0.849571807116477,5.7518202029067025,2,29.142011834319526,44.230769230769226
abc365_a,abc365_a,easy,atcoder,-2.3361494541168213,1.088266134262085,-4.864921569824219,2.7794876098632812,0.0,1,28.994082840236686,9.615384615384617
abc322_d,abc322_d,medium,atcoder,-2.3876993656158447,2.440150260925293,2.8867102384567263,1.5425755221879593,5.530533730890156,5,28.846153846153843,83.72781065088756
abc367_d,abc367_d,medium,atcoder,-2.4129626750946045,2.548612594604492,0.3139820694923401,2.274108231949475,2.2306670014526206,4,28.698224852071007,54.28994082840237
abc371_g,abc371_g,hard,atcoder,-2.4327259063720703,2.57951021194458,-3.6343860626220703,2.9112131595611572,0.0,1,28.550295857988168,15.976331360946746
abc349_d,abc349_d,hard,atcoder,-2.500295400619507,2.639725923538208,-1.7017052968343098,1.5979537608618175,2.710751093701701,3,28.402366863905325,30.325443786982248
abc313_a,abc313_a,easy,atcoder,-2.511319637298584,0.9244621396064758,-4.5056679248809814,0.9646327294225734,0.4740586483312577,2,28.254437869822485,11.68639053254438
abc383_b,abc383_b,medium,atcoder,-2.539700508117676,0.9037513732910156,-5.696031332015991,2.436701584118833,0.42459173517099164,2,28.106508875739642,6.3609467455621305
abc348_d,abc348_d,hard,atcoder,-2.552860975265503,1.034252405166626,2.1442717711130777,1.4993000691595844,5.754492087510217,6,27.958579881656803,77.81065088757396
abc364_f,abc364_f,hard,atcoder,-2.554507255554199,1.0343799591064453,2.492018938064575,2.0780780095794573,0.8303458424263801,3,27.810650887573964,81.36094674556213
abc309_e,abc309_e,hard,atcoder,-2.557478427886963,1.0346111059188843,-1.065757417678833,0.9237971290140298,3.836652023292984,5,27.662721893491128,36.3905325443787
abc382_f,abc382_f,hard,atcoder,-2.5580050945281982,1.0346511602401733,-1.051080584526062,3.0463750901805433,6.78820921413668,4,27.514792899408285,36.98224852071006
abc368_e,abc368_e,hard,atcoder,-2.573000192642212,1.035916805267334,3.990663011868795,4.483258926173505,4.673881943730719,3,27.366863905325445,90.23668639053254
abc398_f,abc398_f,hard,atcoder,-2.5767719745635986,2.63442325592041,3.8624081015586853,1.2723902605104922,5.878339885599816,4,27.218934911242602,89.79289940828401
abc366_f,abc366_f,hard,atcoder,-2.5773098468780518,1.0362731218338013,-4.258993029594421,2.552494536586192,5.1111386107448284,3,27.071005917159763,12.42603550295858
abc396_f,abc396_f,hard,atcoder,-2.5778937339782715,1.0363080501556396,-1.7762869894504547,1.714206078239015,4.2457417896029845,4,26.923076923076923,29.289940828402365
abc351_c,abc351_c,medium,atcoder,-2.6173741817474365,1.0099782943725586,-1.1110183596611023,4.19672006827875,4.2069761082030634,2,26.77514792899408,35.946745562130175
abc388_f,abc388_f,hard,atcoder,-2.6175143718719482,1.0099862813949585,-2.3607648611068726,1.8562055266439772,5.303628087030945,2,26.627218934911244,23.076923076923077
abc391_f,abc391_f,hard,atcoder,-2.620317220687866,1.0104012489318848,-0.48950350284576416,1.5328335075057005,2.255371152997922,5,26.479289940828405,44.82248520710059
abc301_d,abc301_d,medium,atcoder,-2.6222476959228516,1.0106436014175415,1.3815803527832031,1.1509290431872388,5.598881912048859,7,26.331360946745562,67.75147928994083
abc390_d,abc390_d,medium,atcoder,-2.6225476264953613,2.659630060195923,-0.5696042265210833,1.2739933322726404,5.202894374010777,7,26.183431952662723,43.934911242603555
abc392_g,abc392_g,hard,atcoder,-2.624094247817993,1.0109162330627441,3.3592689832051597,0.5741410592671449,1.3172030955403424,3,26.035502958579883,86.98224852071006
abc331_e,abc331_e,hard,atcoder,-2.625248908996582,1.0110949277877808,0.18228067954381308,1.7297401872196951,4.370352748696608,6,25.88757396449704,52.81065088757396
arc191_d,arc191_d,hard,atcoder,-2.626056432723999,1.0112229585647583,9.443954467773438,3.6490495204925537,0.0,1,25.7396449704142,99.11242603550295
abc306_e,abc306_e,hard,atcoder,-2.6270344257354736,1.011345386505127,0.04723834991455078,2.9282013795671245,10.40930735553832,3,25.591715976331358,50.0
abc357_c,abc357_c,medium,atcoder,-2.6348836421966553,2.7150611877441406,0.09002518653869629,0.8876782059669495,0.0,1,25.443786982248522,51.183431952662716
abc372_c,abc372_c,medium,atcoder,-2.662249803543091,0.9088521003723145,-3.0860065817832947,0.7607607336017641,5.836339258634336,3,25.295857988165682,18.93491124260355
abc378_b,abc378_b,easy,atcoder,-2.662433624267578,0.9088701605796814,2.925286293029785,0.821263313293457,0.0,1,25.14792899408284,84.1715976331361
abc382_b,abc382_b,easy,atcoder,-2.6691439151763916,0.9097945690155029,-1.4287878274917603,1.7444734011179865,6.135992941768353,2,25.0,33.57988165680473
abc358_c,abc358_c,medium,atcoder,-2.670492172241211,0.9099790453910828,3.063504457473755,0.8533557653427124,0.0,1,24.85207100591716,85.05917159763314
abc360_b,abc360_b,easy,atcoder,-2.6728594303131104,0.9102888107299805,-0.7086761593818665,1.0836804541537213,3.682307018417742,2,24.70414201183432,40.828402366863905
abc326_c,abc326_c,medium,atcoder,-2.6729416847229004,0.9501786231994629,0.3109973669052124,0.8300057649612427,0.0,1,24.556213017751478,53.84615384615385
abc380_b,abc380_b,easy,atcoder,-2.683722734451294,0.9518468976020813,9.502096176147461,3.6657776832580566,0.0,1,24.40828402366864,99.2603550295858
abc366_b,abc366_b,easy,atcoder,-2.718900442123413,2.777923107147217,1.382507085800171,0.6858909130096436,0.0,1,24.2603550295858,68.04733727810651
abc344_c,abc344_c,medium,atcoder,-2.734180450439453,1.0970401763916016,-2.889806091785431,2.1473506027747327,4.306792688252653,4,24.11242603550296,20.710059171597635
abc324_a,abc324_a,easy,atcoder,-2.7580292224884033,1.1011035442352295,8.701147079467773,3.1765806674957275,0.0,1,23.964497041420117,98.66863905325444
abc351_a,abc351_a,easy,atcoder,-2.7979700565338135,0.9339385628700256,-0.6899222135543823,1.101589322090149,0.0,1,23.816568047337277,41.86390532544378
abc380_d,abc380_d,medium,atcoder,-2.860177516937256,2.916159152984619,0.9066083629926046,1.9295240819484638,7.292165134717099,6,23.668639053254438,61.53846153846154
abc365_c,abc365_c,medium,atcoder,-3.0030367374420166,0.9565541744232178,2.631544828414917,8.47464370727539,0.0,1,23.5207100591716,82.39644970414201
abc343_c,abc343_c,medium,atcoder,-3.015103816986084,0.9581724405288696,-0.6861785650253296,1.1004713773727417,0.0,1,23.37278106508876,42.455621301775146
abc346_d,abc346_d,medium,atcoder,-3.020716667175293,3.223148822784424,3.194682002067566,2.3786438925317523,7.39067439446782,4,23.224852071005916,85.94674556213018
abc311_a,abc311_a,easy,atcoder,-3.0343070030212402,0.961136519908905,-5.1561384201049805,1.4037407636642456,0.0,1,23.076923076923077,8.284023668639055
abc308_b,abc308_b,easy,atcoder,-3.0404341220855713,0.9619762301445007,-7.127060890197754,1.582713007926941,0.0,1,22.928994082840237,2.8106508875739644
abc303_b,abc303_b,easy,atcoder,-3.0730319023132324,0.9663949012756348,-0.686447262763977,1.1005492210388184,0.0,1,22.781065088757398,42.30769230769231
abc383_d,abc383_d,medium,atcoder,-3.163795232772827,3.4168803691864014,-0.11444306373596191,1.1740346774072214,3.427112125495455,3,22.633136094674555,47.928994082840234
abc357_e,abc357_e,hard,atcoder,-3.2531578540802,3.6148340702056885,-1.539883017539978,2.068468583355502,4.745260650034728,5,22.485207100591715,32.10059171597633
abc321_b,abc321_b,easy,atcoder,-3.267725944519043,1.0502015352249146,0.1314777135848999,1.2540652751922607,0.0,1,22.337278106508876,51.77514792899408
abc303_c,abc303_c,medium,atcoder,-3.2797353267669678,1.0520540475845337,1.467909812927246,0.6099774739533049,1.6208311648454825,3,22.189349112426036,69.23076923076923
abc375_c,abc375_c,medium,atcoder,-3.279876232147217,3.615452766418457,-1.9629075229167938,2.0266007190358115,4.742990703759627,4,22.041420118343193,26.923076923076923
abc399_c,abc399_c,medium,atcoder,-3.300353527069092,1.0552873611450195,-3.218729555606842,1.17189110601468,3.1922597671051283,4,21.893491124260358,17.45562130177515
abc358_d,abc358_d,medium,atcoder,-3.3696181774139404,1.123128890991211,-1.9815922975540161,0.8411070989491696,6.407248812681587,5,21.745562130177515,26.627218934911244
abc330_c,abc330_c,medium,atcoder,-3.3765430450439453,1.1241105794906616,-6.596377372741699,3.090327739715576,0.0,1,21.597633136094675,4.142011834319527
abc333_c,abc333_c,medium,atcoder,-3.383291006088257,1.1250728368759155,-3.313427209854126,1.093195429974653,9.70138418094839,2,21.449704142011836,17.011834319526628
abc301_b,abc301_b,easy,atcoder,-3.4011034965515137,1.1274001598358154,1.4552879929542542,4.712455906220085,1.3671175780289608,2,21.301775147928996,68.93491124260355
abc308_e,abc308_e,hard,atcoder,-3.4038755893707275,1.1278083324432373,-6.761142730712891,2.09973694500538,2.2066987794775876,3,21.153846153846153,3.698224852071006
abc381_c,abc381_c,medium,atcoder,-3.4058077335357666,1.128061294555664,-1.2218230962753296,0.7832165542465146,1.7397762193459199,2,21.005917159763314,34.76331360946745
abc325_e,abc325_e,hard,atcoder,-3.40639328956604,1.1281429529190063,-3.4106825590133667,1.1232682430044494,3.3715901583792496,3,20.857988165680474,16.56804733727811
abc309_d,abc309_d,medium,atcoder,-3.408689498901367,1.1284922361373901,4.425854921340942,3.3178167009350057,3.747785097858812,2,20.710059171597635,91.86390532544378
